,scanindex,rettime,mz,intensity,organism,isotope,condition,isotopomer,exp_id
566,502,3.747,451.3041,8732,RLUS1353,13,ACE-2,M1,EXAMPLE_3
567,502,3.747,452.3076,12947,RLUS1353,13,ACE-2,M2,EXAMPLE_3
569,502,3.747,453.311,14242,RLUS1353,13,ACE-2,M3,EXAMPLE_3
570,502,3.747,454.314,12330,RLUS1353,13,ACE-2,M4,EXAMPLE_3
571,502,3.747,455.3187,8644,RLUS1353,13,ACE-2,M5,EXAMPLE_3
572,502,3.747,456.3217,4833,RLUS1353,13,ACE-2,M6,EXAMPLE_3
574,502,3.747,457.3252,2445,RLUS1353,13,ACE-2,M7,EXAMPLE_3
575,502,3.747,458.3308,892,RLUS1353,13,ACE-2,M8,EXAMPLE_3
579,502,3.747,468.3078,1528,RLUS1353,13,ACE-2,M0,EXAMPLE_4
580,502,3.747,469.314,3708,RLUS1353,13,ACE-2,M1,EXAMPLE_4
583,503,3.754,432.2868,422,RLUS1353,13,ACE-2,M0,EXAMPLE_6
584,503,3.754,433.2926,1641,RLUS1353,13,ACE-2,M1,EXAMPLE_6
586,503,3.754,434.2979,2296,RLUS1353,13,ACE-2,M2,EXAMPLE_6
588,503,3.754,435.2985,2584,RLUS1353,13,ACE-2,M3,EXAMPLE_6
590,503,3.754,436.3031,1860,RLUS1353,13,ACE-2,M4,EXAMPLE_6
593,503,3.754,437.3068,1247,RLUS1353,13,ACE-2,M5,EXAMPLE_6
595,503,3.754,438.3045,795,RLUS1353,13,ACE-2,M5,EXAMPLE_9
597,503,3.754,440.3152,121,RLUS1353,13,ACE-2,M8,EXAMPLE_6
600,503,3.754,450.3,5058,RLUS1353,13,ACE-2,M0,EXAMPLE_3
601,503,3.754,451.3036,13098,RLUS1353,13,ACE-2,M1,EXAMPLE_3
603,503,3.754,452.3075,19880,RLUS1353,13,ACE-2,M2,EXAMPLE_3
605,503,3.754,453.3114,23014,RLUS1353,13,ACE-2,M3,EXAMPLE_3
607,503,3.754,454.3137,18824,RLUS1353,13,ACE-2,M4,EXAMPLE_3
608,503,3.754,455.3169,12036,RLUS1353,13,ACE-2,M5,EXAMPLE_3
609,503,3.754,456.3204,6141,RLUS1353,13,ACE-2,M6,EXAMPLE_3
610,503,3.754,457.3242,2871,RLUS1353,13,ACE-2,M7,EXAMPLE_3
611,503,3.754,458.327,1045,RLUS1353,13,ACE-2,M8,EXAMPLE_3
612,503,3.754,467.2985,159,RLUS1353,13,ACE-2,M1,EXAMPLE_11
613,503,3.754,468.3082,1801,RLUS1353,13,ACE-2,M0,EXAMPLE_4
614,503,3.754,469.3146,4968,RLUS1353,13,ACE-2,M1,EXAMPLE_4
616,504,3.761,432.2878,595,RLUS1353,13,ACE-2,M0,EXAMPLE_6
618,504,3.761,433.2926,1322,RLUS1353,13,ACE-2,M1,EXAMPLE_6
619,504,3.761,434.2946,2068,RLUS1353,13,ACE-2,M2,EXAMPLE_6
621,504,3.761,435.2992,2244,RLUS1353,13,ACE-2,M3,EXAMPLE_6
623,504,3.761,436.304,1399,RLUS1353,13,ACE-2,M4,EXAMPLE_6
625,504,3.761,437.3104,1029,RLUS1353,13,ACE-2,M5,EXAMPLE_6
626,504,3.761,438.3066,626,RLUS1353,13,ACE-2,M6,EXAMPLE_6
627,504,3.761,439.3148,236,RLUS1353,13,ACE-2,M7,EXAMPLE_6
628,504,3.761,450.2991,3986,RLUS1353,13,ACE-2,M0,EXAMPLE_3
629,504,3.761,451.3042,11212,RLUS1353,13,ACE-2,M1,EXAMPLE_3
630,504,3.761,452.3078,17883,RLUS1353,13,ACE-2,M2,EXAMPLE_3
632,504,3.761,453.3112,19481,RLUS1353,13,ACE-2,M3,EXAMPLE_3
634,504,3.761,454.3132,15313,RLUS1353,13,ACE-2,M4,EXAMPLE_3
635,504,3.761,455.3176,10220,RLUS1353,13,ACE-2,M5,EXAMPLE_3
636,504,3.761,456.3208,6432,RLUS1353,13,ACE-2,M6,EXAMPLE_3
637,504,3.761,457.3238,2658,RLUS1353,13,ACE-2,M7,EXAMPLE_3
639,504,3.761,458.3284,1002,RLUS1353,13,ACE-2,M8,EXAMPLE_3
640,504,3.761,459.3294,324,RLUS1353,13,ACE-2,M9,EXAMPLE_3
643,504,3.761,468.3084,2171,RLUS1353,13,ACE-2,M0,EXAMPLE_4
644,504,3.761,469.313,4796,RLUS1353,13,ACE-2,M1,EXAMPLE_4
645,505,3.768,432.291,253,RLUS1353,13,ACE-2,M0,EXAMPLE_6
646,505,3.768,433.2966,705,RLUS1353,13,ACE-2,M1,EXAMPLE_6
648,505,3.768,434.2938,1264,RLUS1353,13,ACE-2,M2,EXAMPLE_6
650,505,3.768,435.2992,1192,RLUS1353,13,ACE-2,M3,EXAMPLE_6
652,505,3.768,436.304,1133,RLUS1353,13,ACE-2,M4,EXAMPLE_6
655,505,3.768,438.3088,334,RLUS1353,13,ACE-2,M6,EXAMPLE_6
656,505,3.768,439.3174,132,RLUS1353,13,ACE-2,M7,EXAMPLE_6
658,505,3.768,450.3,2540,RLUS1353,13,ACE-2,M0,EXAMPLE_3
659,505,3.768,451.3044,7477,RLUS1353,13,ACE-2,M1,EXAMPLE_3
660,505,3.768,452.3076,11356,RLUS1353,13,ACE-2,M2,EXAMPLE_3
662,505,3.768,453.3108,11871,RLUS1353,13,ACE-2,M3,EXAMPLE_3
663,505,3.768,454.3132,9574,RLUS1353,13,ACE-2,M4,EXAMPLE_3
664,505,3.768,455.317,6715,RLUS1353,13,ACE-2,M5,EXAMPLE_3
665,505,3.768,456.3206,3451,RLUS1353,13,ACE-2,M6,EXAMPLE_3
666,505,3.768,457.3256,1497,RLUS1353,13,ACE-2,M7,EXAMPLE_3
667,505,3.768,458.3284,587,RLUS1353,13,ACE-2,M8,EXAMPLE_3
668,505,3.768,459.3344,115,RLUS1353,13,ACE-2,M9,EXAMPLE_3
669,505,3.768,467.296,348,RLUS1353,13,ACE-2,M1,EXAMPLE_11
670,505,3.768,468.3048,1385,RLUS1353,13,ACE-2,M2,EXAMPLE_11
671,505,3.768,469.3143,3055,RLUS1353,13,ACE-2,M1,EXAMPLE_4
673,506,3.775,432.2864,109,RLUS1353,13,ACE-2,M0,EXAMPLE_6
674,506,3.775,433.2902,340,RLUS1353,13,ACE-2,M1,EXAMPLE_6
675,506,3.775,434.2968,525,RLUS1353,13,ACE-2,M2,EXAMPLE_6
678,506,3.775,435.2996,653,RLUS1353,13,ACE-2,M3,EXAMPLE_6
680,506,3.775,436.3024,581,RLUS1353,13,ACE-2,M4,EXAMPLE_6
682,506,3.775,437.31,399,RLUS1353,13,ACE-2,M5,EXAMPLE_6
684,506,3.775,438.3064,238,RLUS1353,13,ACE-2,M6,EXAMPLE_6
686,506,3.775,450.303,1481,RLUS1353,13,ACE-2,M0,EXAMPLE_3
687,506,3.775,451.3044,3780,RLUS1353,13,ACE-2,M1,EXAMPLE_3
688,506,3.775,452.3074,5581,RLUS1353,13,ACE-2,M2,EXAMPLE_3
689,506,3.775,453.3113,5529,RLUS1353,13,ACE-2,M3,EXAMPLE_3
691,506,3.775,454.3135,4885,RLUS1353,13,ACE-2,M4,EXAMPLE_3
692,506,3.775,455.3174,3326,RLUS1353,13,ACE-2,M5,EXAMPLE_3
694,506,3.775,456.3207,1669,RLUS1353,13,ACE-2,M6,EXAMPLE_3
696,506,3.775,457.3249,1115,RLUS1353,13,ACE-2,M7,EXAMPLE_3
698,506,3.775,467.2974,151,RLUS1353,13,ACE-2,M1,EXAMPLE_11
700,506,3.775,469.3148,1490,RLUS1353,13,ACE-2,M1,EXAMPLE_4
702,507,3.782,434.2994,464,RLUS1353,13,ACE-2,M2,EXAMPLE_6
708,507,3.782,437.3083,103,RLUS1353,13,ACE-2,M5,EXAMPLE_6
711,507,3.782,450.3042,454,RLUS1353,13,ACE-2,M0,EXAMPLE_3
712,507,3.782,451.304,1940,RLUS1353,13,ACE-2,M1,EXAMPLE_3
713,507,3.782,452.3091,3121,RLUS1353,13,ACE-2,M2,EXAMPLE_3
715,507,3.782,453.3114,2524,RLUS1353,13,ACE-2,M3,EXAMPLE_3
716,507,3.782,454.315,2602,RLUS1353,13,ACE-2,M4,EXAMPLE_3
717,507,3.782,455.3162,1868,RLUS1353,13,ACE-2,M5,EXAMPLE_3
718,507,3.782,456.3193,772,RLUS1353,13,ACE-2,M6,EXAMPLE_3
719,507,3.782,457.323,205,RLUS1353,13,ACE-2,M7,EXAMPLE_3
721,507,3.782,468.3034,555,RLUS1353,13,ACE-2,M2,EXAMPLE_11
722,507,3.782,469.3131,698,RLUS1353,13,ACE-2,M1,EXAMPLE_4
723,508,3.79,434.291,125,RLUS1353,13,ACE-2,M1,EXAMPLE_9
725,508,3.79,435.3002,351,RLUS1353,13,ACE-2,M3,EXAMPLE_6
728,508,3.79,436.3015,382,RLUS1353,13,ACE-2,M4,EXAMPLE_6
732,508,3.79,449.2906,107,RLUS1353,13,ACE-2,M0,EXAMPLE_10
733,508,3.79,450.3014,553,RLUS1353,13,ACE-2,M0,EXAMPLE_3
734,508,3.79,451.3049,1280,RLUS1353,13,ACE-2,M1,EXAMPLE_3
735,508,3.79,452.3072,1833,RLUS1353,13,ACE-2,M2,EXAMPLE_3
737,508,3.79,453.3102,1962,RLUS1353,13,ACE-2,M3,EXAMPLE_3
738,508,3.79,454.312,1704,RLUS1353,13,ACE-2,M4,EXAMPLE_3
739,508,3.79,455.316,1179,RLUS1353,13,ACE-2,M5,EXAMPLE_3
741,508,3.79,456.3212,599,RLUS1353,13,ACE-2,M6,EXAMPLE_3
742,508,3.79,457.3286,420,RLUS1353,13,ACE-2,M7,EXAMPLE_3
744,508,3.79,467.2935,148,RLUS1353,13,ACE-2,M1,EXAMPLE_11
745,508,3.79,468.3029,255,RLUS1353,13,ACE-2,M2,EXAMPLE_11
746,508,3.79,469.3132,739,RLUS1353,13,ACE-2,M1,EXAMPLE_4
748,509,3.797,434.296,127,RLUS1353,13,ACE-2,M2,EXAMPLE_6
750,509,3.797,435.2958,149,RLUS1353,13,ACE-2,M3,EXAMPLE_6
753,509,3.797,436.2992,176,RLUS1353,13,ACE-2,M4,EXAMPLE_6
755,509,3.797,439.3113,116,RLUS1353,13,ACE-2,M7,EXAMPLE_6
757,509,3.797,450.302,476,RLUS1353,13,ACE-2,M0,EXAMPLE_3
758,509,3.797,451.3042,1313,RLUS1353,13,ACE-2,M1,EXAMPLE_3
759,509,3.797,452.3064,1510,RLUS1353,13,ACE-2,M2,EXAMPLE_3
760,509,3.797,453.3109,2408,RLUS1353,13,ACE-2,M3,EXAMPLE_3
761,509,3.797,454.3155,1482,RLUS1353,13,ACE-2,M4,EXAMPLE_3
762,509,3.797,455.3188,1003,RLUS1353,13,ACE-2,M5,EXAMPLE_3
763,509,3.797,456.3182,635,RLUS1353,13,ACE-2,M6,EXAMPLE_3
764,509,3.797,457.3284,276,RLUS1353,13,ACE-2,M7,EXAMPLE_3
767,509,3.797,467.2972,253,RLUS1353,13,ACE-2,M1,EXAMPLE_11
768,509,3.797,468.2988,246,RLUS1353,13,ACE-2,M2,EXAMPLE_11
769,509,3.797,469.3134,798,RLUS1353,13,ACE-2,M1,EXAMPLE_4
770,510,3.804,433.2893,116,RLUS1353,13,ACE-2,M1,EXAMPLE_6
771,510,3.804,434.2946,209,RLUS1353,13,ACE-2,M2,EXAMPLE_6
774,510,3.804,436.2993,236,RLUS1353,13,ACE-2,M4,EXAMPLE_6
777,510,3.804,450.3036,408,RLUS1353,13,ACE-2,M0,EXAMPLE_3
778,510,3.804,451.3022,1072,RLUS1353,13,ACE-2,M1,EXAMPLE_3
779,510,3.804,452.3061,1684,RLUS1353,13,ACE-2,M2,EXAMPLE_3
781,510,3.804,453.3088,1644,RLUS1353,13,ACE-2,M3,EXAMPLE_3
782,510,3.804,454.3148,1191,RLUS1353,13,ACE-2,M4,EXAMPLE_3
783,510,3.804,455.3178,674,RLUS1353,13,ACE-2,M5,EXAMPLE_3
784,510,3.804,456.3208,585,RLUS1353,13,ACE-2,M6,EXAMPLE_3
785,510,3.804,457.3264,391,RLUS1353,13,ACE-2,M7,EXAMPLE_3
786,510,3.804,467.296,182,RLUS1353,13,ACE-2,M1,EXAMPLE_11
787,510,3.804,468.3042,338,RLUS1353,13,ACE-2,M2,EXAMPLE_11
788,510,3.804,469.3098,915,RLUS1353,13,ACE-2,M1,EXAMPLE_4
792,511,3.811,436.3032,139,RLUS1353,13,ACE-2,M4,EXAMPLE_6
794,511,3.811,437.3078,126,RLUS1353,13,ACE-2,M5,EXAMPLE_6
797,511,3.811,450.3015,564,RLUS1353,13,ACE-2,M0,EXAMPLE_3
798,511,3.811,451.304,891,RLUS1353,13,ACE-2,M1,EXAMPLE_3
799,511,3.811,452.3074,1073,RLUS1353,13,ACE-2,M2,EXAMPLE_3
800,511,3.811,453.3091,1504,RLUS1353,13,ACE-2,M3,EXAMPLE_3
801,511,3.811,454.312,1366,RLUS1353,13,ACE-2,M4,EXAMPLE_3
802,511,3.811,455.3164,728,RLUS1353,13,ACE-2,M5,EXAMPLE_3
803,511,3.811,456.317,419,RLUS1353,13,ACE-2,M6,EXAMPLE_3
804,511,3.811,466.2972,111,RLUS1353,13,ACE-2,M0,EXAMPLE_11
805,511,3.811,467.2969,166,RLUS1353,13,ACE-2,M1,EXAMPLE_11
806,511,3.811,468.3098,325,RLUS1353,13,ACE-2,M0,EXAMPLE_4
808,511,3.811,469.3052,641,RLUS1353,13,ACE-2,M3,EXAMPLE_11
809,512,3.818,434.2971,240,RLUS1353,13,ACE-2,M2,EXAMPLE_6
811,512,3.818,435.3042,149,RLUS1353,13,ACE-2,M3,EXAMPLE_6
816,512,3.818,450.2966,459,RLUS1353,13,ACE-2,M0,EXAMPLE_3
817,512,3.818,451.3061,1008,RLUS1353,13,ACE-2,M1,EXAMPLE_3
818,512,3.818,452.3058,1642,RLUS1353,13,ACE-2,M2,EXAMPLE_3
819,512,3.818,453.3128,2196,RLUS1353,13,ACE-2,M3,EXAMPLE_3
820,512,3.818,454.3132,1823,RLUS1353,13,ACE-2,M4,EXAMPLE_3
822,512,3.818,455.3158,998,RLUS1353,13,ACE-2,M5,EXAMPLE_3
823,512,3.818,456.3204,664,RLUS1353,13,ACE-2,M6,EXAMPLE_3
825,512,3.818,458.3301,101,RLUS1353,13,ACE-2,M8,EXAMPLE_3
829,512,3.818,468.3003,336,RLUS1353,13,ACE-2,M2,EXAMPLE_11
844,496,3.703,451.3018,161,RLUS1353,13,ACE-3,M1,EXAMPLE_3
845,496,3.703,452.3054,281,RLUS1353,13,ACE-3,M2,EXAMPLE_3
848,496,3.703,454.3112,222,RLUS1353,13,ACE-3,M4,EXAMPLE_3
849,496,3.703,456.3106,126,RLUS1353,13,ACE-3,M7,EXAMPLE_10
852,497,3.71,434.2944,148,RLUS1353,13,ACE-3,M2,EXAMPLE_6
858,497,3.71,451.2975,343,RLUS1353,13,ACE-3,M2,EXAMPLE_10
859,497,3.71,452.303,193,RLUS1353,13,ACE-3,M2,EXAMPLE_3
861,497,3.71,453.3097,501,RLUS1353,13,ACE-3,M3,EXAMPLE_3
862,497,3.71,454.317,103,RLUS1353,13,ACE-3,M4,EXAMPLE_3
863,497,3.71,455.319,150,RLUS1353,13,ACE-3,M5,EXAMPLE_3
867,497,3.71,469.3034,262,RLUS1353,13,ACE-3,M3,EXAMPLE_11
874,498,3.717,449.2848,180,RLUS1353,13,ACE-3,M0,EXAMPLE_10
876,498,3.717,450.2998,193,RLUS1353,13,ACE-3,M0,EXAMPLE_3
878,498,3.717,452.308,378,RLUS1353,13,ACE-3,M2,EXAMPLE_3
879,498,3.717,453.3118,200,RLUS1353,13,ACE-3,M3,EXAMPLE_3
880,498,3.717,454.3119,256,RLUS1353,13,ACE-3,M4,EXAMPLE_3
881,498,3.717,455.3148,404,RLUS1353,13,ACE-3,M5,EXAMPLE_3
883,498,3.717,466.2968,137,RLUS1353,13,ACE-3,M0,EXAMPLE_11
885,498,3.717,467.294,252,RLUS1353,13,ACE-3,M1,EXAMPLE_11
886,498,3.717,468.3116,237,RLUS1353,13,ACE-3,M0,EXAMPLE_4
887,498,3.717,469.3004,203,RLUS1353,13,ACE-3,M3,EXAMPLE_11
888,499,3.725,432.2384,215,RLUS1353,13,ACE-3,M0,EXAMPLE_1
895,499,3.725,450.3016,205,RLUS1353,13,ACE-3,M0,EXAMPLE_3
896,499,3.725,451.3038,221,RLUS1353,13,ACE-3,M1,EXAMPLE_3
897,499,3.725,452.3018,587,RLUS1353,13,ACE-3,M3,EXAMPLE_10
899,499,3.725,453.3097,469,RLUS1353,13,ACE-3,M3,EXAMPLE_3
900,499,3.725,454.3186,431,RLUS1353,13,ACE-3,M3,EXAMPLE_7
901,499,3.725,455.3171,211,RLUS1353,13,ACE-3,M5,EXAMPLE_3
902,499,3.725,456.3226,205,RLUS1353,13,ACE-3,M6,EXAMPLE_3
904,499,3.725,466.2927,105,RLUS1353,13,ACE-3,M0,EXAMPLE_11
905,499,3.725,468.3068,246,RLUS1353,13,ACE-3,M0,EXAMPLE_4
906,499,3.725,469.3108,321,RLUS1353,13,ACE-3,M1,EXAMPLE_4
907,500,3.732,432.2364,509,RLUS1353,13,ACE-3,M0,EXAMPLE_1
908,500,3.732,433.2445,216,RLUS1353,13,ACE-3,M1,EXAMPLE_1
909,500,3.732,434.2934,100,RLUS1353,13,ACE-3,M2,EXAMPLE_6
913,500,3.732,437.3096,155,RLUS1353,13,ACE-3,M5,EXAMPLE_6
917,500,3.732,450.2986,330,RLUS1353,13,ACE-3,M0,EXAMPLE_3
918,500,3.732,451.3025,547,RLUS1353,13,ACE-3,M1,EXAMPLE_3
919,500,3.732,452.3084,1729,RLUS1353,13,ACE-3,M2,EXAMPLE_3
920,500,3.732,453.312,883,RLUS1353,13,ACE-3,M3,EXAMPLE_3
921,500,3.732,454.3135,1295,RLUS1353,13,ACE-3,M4,EXAMPLE_3
922,500,3.732,455.3152,743,RLUS1353,13,ACE-3,M5,EXAMPLE_3
925,500,3.732,457.3284,124,RLUS1353,13,ACE-3,M7,EXAMPLE_3
933,500,3.732,469.3087,316,RLUS1353,13,ACE-3,M3,EXAMPLE_11
934,501,3.739,432.2394,578,RLUS1353,13,ACE-3,M0,EXAMPLE_1
935,501,3.739,433.2412,185,RLUS1353,13,ACE-3,M1,EXAMPLE_1
936,501,3.739,433.2928,196,RLUS1353,13,ACE-3,M1,EXAMPLE_6
937,501,3.739,434.3008,403,RLUS1353,13,ACE-3,M2,EXAMPLE_6
939,501,3.739,435.3006,537,RLUS1353,13,ACE-3,M3,EXAMPLE_6
941,501,3.739,436.3048,200,RLUS1353,13,ACE-3,M4,EXAMPLE_6
943,501,3.739,437.3048,185,RLUS1353,13,ACE-3,M5,EXAMPLE_6
949,501,3.739,450.3002,1338,RLUS1353,13,ACE-3,M0,EXAMPLE_3
950,501,3.739,451.3022,2521,RLUS1353,13,ACE-3,M1,EXAMPLE_3
951,501,3.739,452.3074,3533,RLUS1353,13,ACE-3,M2,EXAMPLE_3
952,501,3.739,453.3128,3473,RLUS1353,13,ACE-3,M3,EXAMPLE_3
953,501,3.739,454.3146,2709,RLUS1353,13,ACE-3,M4,EXAMPLE_3
954,501,3.739,455.3194,1903,RLUS1353,13,ACE-3,M5,EXAMPLE_3
956,501,3.739,456.3211,1155,RLUS1353,13,ACE-3,M6,EXAMPLE_3
958,501,3.739,457.3274,261,RLUS1353,13,ACE-3,M7,EXAMPLE_3
960,501,3.739,458.3267,124,RLUS1353,13,ACE-3,M8,EXAMPLE_3
964,501,3.739,468.3101,614,RLUS1353,13,ACE-3,M0,EXAMPLE_4
965,501,3.739,469.3138,1277,RLUS1353,13,ACE-3,M1,EXAMPLE_4
966,502,3.746,432.239,638,RLUS1353,13,ACE-3,M0,EXAMPLE_1
968,502,3.746,433.293,531,RLUS1353,13,ACE-3,M1,EXAMPLE_6
969,502,3.746,434.297,669,RLUS1353,13,ACE-3,M2,EXAMPLE_6
971,502,3.746,435.2995,1496,RLUS1353,13,ACE-3,M3,EXAMPLE_6
973,502,3.746,436.3037,833,RLUS1353,13,ACE-3,M4,EXAMPLE_6
975,502,3.746,437.3056,745,RLUS1353,13,ACE-3,M5,EXAMPLE_6
977,502,3.746,439.3165,137,RLUS1353,13,ACE-3,M7,EXAMPLE_6
979,502,3.746,450.3,2228,RLUS1353,13,ACE-3,M0,EXAMPLE_3
980,502,3.746,451.3028,7165,RLUS1353,13,ACE-3,M1,EXAMPLE_3
981,502,3.746,452.3077,10019,RLUS1353,13,ACE-3,M2,EXAMPLE_3
983,502,3.746,453.3104,9748,RLUS1353,13,ACE-3,M3,EXAMPLE_3
984,502,3.746,454.3144,8001,RLUS1353,13,ACE-3,M4,EXAMPLE_3
985,502,3.746,455.3171,6044,RLUS1353,13,ACE-3,M5,EXAMPLE_3
986,502,3.746,456.3196,2999,RLUS1353,13,ACE-3,M6,EXAMPLE_3
988,502,3.746,457.3236,1445,RLUS1353,13,ACE-3,M7,EXAMPLE_3
990,502,3.746,458.3306,351,RLUS1353,13,ACE-3,M8,EXAMPLE_3
992,502,3.746,459.3322,105,RLUS1353,13,ACE-3,M9,EXAMPLE_3
996,502,3.746,468.3091,1256,RLUS1353,13,ACE-3,M0,EXAMPLE_4
997,502,3.746,469.3135,2276,RLUS1353,13,ACE-3,M1,EXAMPLE_4
998,503,3.753,432.2416,854,RLUS1353,13,ACE-3,M0,EXAMPLE_1
999,503,3.753,432.2888,590,RLUS1353,13,ACE-3,M0,EXAMPLE_6
1001,503,3.753,433.2912,1486,RLUS1353,13,ACE-3,M1,EXAMPLE_6
1003,503,3.753,434.2952,1636,RLUS1353,13,ACE-3,M2,EXAMPLE_6
1005,503,3.753,435.2976,2159,RLUS1353,13,ACE-3,M3,EXAMPLE_6
1007,503,3.753,436.3016,1523,RLUS1353,13,ACE-3,M4,EXAMPLE_6
1009,503,3.753,437.3077,1083,RLUS1353,13,ACE-3,M5,EXAMPLE_6
1010,503,3.753,438.3099,294,RLUS1353,13,ACE-3,M6,EXAMPLE_6
1011,503,3.753,439.3086,197,RLUS1353,13,ACE-3,M6,EXAMPLE_9
1013,503,3.753,449.2839,169,RLUS1353,13,ACE-3,M0,EXAMPLE_10
1014,503,3.753,450.3014,5018,RLUS1353,13,ACE-3,M0,EXAMPLE_3
1015,503,3.753,451.3037,12241,RLUS1353,13,ACE-3,M1,EXAMPLE_3
1016,503,3.753,452.3078,17247,RLUS1353,13,ACE-3,M2,EXAMPLE_3
1018,503,3.753,453.3108,18679,RLUS1353,13,ACE-3,M3,EXAMPLE_3
1019,503,3.753,454.3138,15294,RLUS1353,13,ACE-3,M4,EXAMPLE_3
1020,503,3.753,455.3178,9102,RLUS1353,13,ACE-3,M5,EXAMPLE_3
1021,503,3.753,456.3207,5465,RLUS1353,13,ACE-3,M6,EXAMPLE_3
1022,503,3.753,457.3244,2260,RLUS1353,13,ACE-3,M7,EXAMPLE_3
1023,503,3.753,458.3308,758,RLUS1353,13,ACE-3,M8,EXAMPLE_3
1024,503,3.753,459.3344,256,RLUS1353,13,ACE-3,M9,EXAMPLE_3
1026,503,3.753,466.29,143,RLUS1353,13,ACE-3,M0,EXAMPLE_11
1027,503,3.753,467.2979,144,RLUS1353,13,ACE-3,M1,EXAMPLE_11
1028,503,3.753,468.3121,1754,RLUS1353,13,ACE-3,M0,EXAMPLE_4
1029,503,3.753,469.3152,3903,RLUS1353,13,ACE-3,M1,EXAMPLE_4
1031,504,3.76,432.2397,156,RLUS1353,13,ACE-3,M0,EXAMPLE_1
1032,504,3.76,432.2875,641,RLUS1353,13,ACE-3,M0,EXAMPLE_6
1033,504,3.76,433.2398,105,RLUS1353,13,ACE-3,M1,EXAMPLE_1
1034,504,3.76,433.2937,1316,RLUS1353,13,ACE-3,M1,EXAMPLE_6
1035,504,3.76,434.2971,1982,RLUS1353,13,ACE-3,M2,EXAMPLE_6
1037,504,3.76,435.3011,2017,RLUS1353,13,ACE-3,M3,EXAMPLE_6
1039,504,3.76,436.3032,1920,RLUS1353,13,ACE-3,M4,EXAMPLE_6
1041,504,3.76,437.3072,860,RLUS1353,13,ACE-3,M5,EXAMPLE_6
1043,504,3.76,438.308,501,RLUS1353,13,ACE-3,M6,EXAMPLE_6
1045,504,3.76,450.3,5683,RLUS1353,13,ACE-3,M0,EXAMPLE_3
1046,504,3.76,451.3036,11665,RLUS1353,13,ACE-3,M1,EXAMPLE_3
1047,504,3.76,452.3072,18379,RLUS1353,13,ACE-3,M2,EXAMPLE_3
1049,504,3.76,453.3109,16953,RLUS1353,13,ACE-3,M3,EXAMPLE_3
1050,504,3.76,454.3146,14019,RLUS1353,13,ACE-3,M4,EXAMPLE_3
1051,504,3.76,455.3176,9178,RLUS1353,13,ACE-3,M5,EXAMPLE_3
1053,504,3.76,456.3202,4943,RLUS1353,13,ACE-3,M6,EXAMPLE_3
1054,504,3.76,457.326,2177,RLUS1353,13,ACE-3,M7,EXAMPLE_3
1055,504,3.76,458.3282,1141,RLUS1353,13,ACE-3,M8,EXAMPLE_3
1059,504,3.76,468.3112,1979,RLUS1353,13,ACE-3,M0,EXAMPLE_4
1060,504,3.76,469.3136,4744,RLUS1353,13,ACE-3,M1,EXAMPLE_4
1061,505,3.767,432.2409,106,RLUS1353,13,ACE-3,M0,EXAMPLE_1
1062,505,3.767,432.2934,400,RLUS1353,13,ACE-3,M0,EXAMPLE_6
1063,505,3.767,433.2974,660,RLUS1353,13,ACE-3,M1,EXAMPLE_6
1064,505,3.767,434.2968,1279,RLUS1353,13,ACE-3,M2,EXAMPLE_6
1066,505,3.767,435.3023,1543,RLUS1353,13,ACE-3,M3,EXAMPLE_6
1068,505,3.767,436.3048,711,RLUS1353,13,ACE-3,M4,EXAMPLE_6
1070,505,3.767,437.3056,649,RLUS1353,13,ACE-3,M5,EXAMPLE_6
1072,505,3.767,438.3069,136,RLUS1353,13,ACE-3,M6,EXAMPLE_6
1074,505,3.767,450.3008,3228,RLUS1353,13,ACE-3,M0,EXAMPLE_3
1075,505,3.767,451.3051,7851,RLUS1353,13,ACE-3,M1,EXAMPLE_3
1076,505,3.767,452.3086,11106,RLUS1353,13,ACE-3,M2,EXAMPLE_3
1077,505,3.767,453.3118,11480,RLUS1353,13,ACE-3,M3,EXAMPLE_3
1078,505,3.767,454.3156,10538,RLUS1353,13,ACE-3,M4,EXAMPLE_3
1079,505,3.767,455.3184,6336,RLUS1353,13,ACE-3,M5,EXAMPLE_3
1080,505,3.767,456.3216,3509,RLUS1353,13,ACE-3,M6,EXAMPLE_3
1081,505,3.767,457.3246,1930,RLUS1353,13,ACE-3,M7,EXAMPLE_3
1082,505,3.767,458.3282,640,RLUS1353,13,ACE-3,M8,EXAMPLE_3
1084,505,3.767,468.3088,1032,RLUS1353,13,ACE-3,M0,EXAMPLE_4
1085,505,3.767,469.3156,3137,RLUS1353,13,ACE-3,M1,EXAMPLE_4
1086,506,3.775,432.2912,355,RLUS1353,13,ACE-3,M0,EXAMPLE_6
1087,506,3.775,433.2904,628,RLUS1353,13,ACE-3,M1,EXAMPLE_6
1088,506,3.775,434.2958,540,RLUS1353,13,ACE-3,M2,EXAMPLE_6
1090,506,3.775,435.2982,623,RLUS1353,13,ACE-3,M3,EXAMPLE_6
1094,506,3.775,437.3077,374,RLUS1353,13,ACE-3,M5,EXAMPLE_6
1095,506,3.775,438.3117,161,RLUS1353,13,ACE-3,M6,EXAMPLE_6
1097,506,3.775,450.3002,1582,RLUS1353,13,ACE-3,M0,EXAMPLE_3
1098,506,3.775,451.3048,3982,RLUS1353,13,ACE-3,M1,EXAMPLE_3
1099,506,3.775,452.3077,6532,RLUS1353,13,ACE-3,M2,EXAMPLE_3
