,scanindex,rettime,mz,intensity,organism,isotope,condition,isotopomer,exp_id
626,498,3.718,467.2918,361,RLUS1353,15,GLU-3,M1,EXAMPLE_11
628,499,3.725,432.2361,361,RLUS1353,15,GLU-3,M0,EXAMPLE_1
629,499,3.725,433.2383,146,RLUS1353,15,GLU-3,M1,EXAMPLE_1
630,499,3.725,434.2904,106,RLUS1353,15,GLU-3,M1,EXAMPLE_9
636,499,3.725,450.297,214,RLUS1353,15,GLU-3,M0,EXAMPLE_3
637,499,3.725,451.3018,727,RLUS1353,15,GLU-3,M1,EXAMPLE_3
638,499,3.725,452.3042,343,RLUS1353,15,GLU-3,M1,EXAMPLE_7
641,499,3.725,466.2943,231,RLUS1353,15,GLU-3,M0,EXAMPLE_11
646,500,3.732,432.2414,613,RLUS1353,15,GLU-3,M0,EXAMPLE_1
647,500,3.732,432.2916,293,RLUS1353,15,GLU-3,M0,EXAMPLE_6
648,500,3.732,433.2426,140,RLUS1353,15,GLU-3,M0,EXAMPLE_2
649,500,3.732,433.2902,204,RLUS1353,15,GLU-3,M1,EXAMPLE_6
650,500,3.732,434.292,340,RLUS1353,15,GLU-3,M1,EXAMPLE_9
656,500,3.732,449.2812,149,RLUS1353,15,GLU-3,M1,EXAMPLE_10
658,500,3.732,450.3,2252,RLUS1353,15,GLU-3,M0,EXAMPLE_3
659,500,3.732,451.2979,3374,RLUS1353,15,GLU-3,M1,EXAMPLE_3
660,500,3.732,452.3004,1097,RLUS1353,15,GLU-3,M1,EXAMPLE_7
661,500,3.732,453.3072,171,RLUS1353,15,GLU-3,M1,EXAMPLE_8
666,500,3.732,468.3078,490,RLUS1353,15,GLU-3,M0,EXAMPLE_4
667,500,3.732,469.3068,1004,RLUS1353,15,GLU-3,M1,EXAMPLE_4
668,501,3.74,432.2382,961,RLUS1353,15,GLU-3,M0,EXAMPLE_1
669,501,3.74,432.2872,972,RLUS1353,15,GLU-3,M0,EXAMPLE_6
670,501,3.74,433.2387,174,RLUS1353,15,GLU-3,M1,EXAMPLE_1
671,501,3.74,433.2874,1664,RLUS1353,15,GLU-3,M1,EXAMPLE_6
673,501,3.74,434.2911,480,RLUS1353,15,GLU-3,M1,EXAMPLE_9
680,501,3.74,450.2991,9157,RLUS1353,15,GLU-3,M0,EXAMPLE_3
681,501,3.74,451.2981,13893,RLUS1353,15,GLU-3,M1,EXAMPLE_3
682,501,3.74,452.3033,4556,RLUS1353,15,GLU-3,M1,EXAMPLE_7
683,501,3.74,453.301,555,RLUS1353,15,GLU-3,M2,EXAMPLE_7
684,501,3.74,454.3034,106,RLUS1353,15,GLU-3,M2,EXAMPLE_8
689,501,3.74,466.298,389,RLUS1353,15,GLU-3,M0,EXAMPLE_11
690,501,3.74,467.2961,516,RLUS1353,15,GLU-3,M1,EXAMPLE_11
691,501,3.74,468.3088,3038,RLUS1353,15,GLU-3,M0,EXAMPLE_4
693,501,3.74,469.3108,4780,RLUS1353,15,GLU-3,M1,EXAMPLE_4
695,502,3.747,432.2388,789,RLUS1353,15,GLU-3,M0,EXAMPLE_1
696,502,3.747,432.2901,2381,RLUS1353,15,GLU-3,M0,EXAMPLE_6
697,502,3.747,433.2844,4059,RLUS1353,15,GLU-3,M1,EXAMPLE_6
698,502,3.747,434.2918,1092,RLUS1353,15,GLU-3,M1,EXAMPLE_9
703,502,3.747,448.281,480,RLUS1353,15,GLU-3,M0,EXAMPLE_10
704,502,3.747,449.2805,440,RLUS1353,15,GLU-3,M1,EXAMPLE_10
705,502,3.747,450.301,24540,RLUS1353,15,GLU-3,M0,EXAMPLE_3
706,502,3.747,451.2978,34542,RLUS1353,15,GLU-3,M1,EXAMPLE_3
707,502,3.747,452.3019,9678,RLUS1353,15,GLU-3,M1,EXAMPLE_7
709,502,3.747,453.3032,1689,RLUS1353,15,GLU-3,M1,EXAMPLE_8
713,502,3.747,466.2966,556,RLUS1353,15,GLU-3,M0,EXAMPLE_11
714,502,3.747,467.2904,551,RLUS1353,15,GLU-3,M1,EXAMPLE_11
715,502,3.747,468.3094,8043,RLUS1353,15,GLU-3,M0,EXAMPLE_4
717,502,3.747,469.3089,11932,RLUS1353,15,GLU-3,M1,EXAMPLE_4
718,503,3.754,432.2354,505,RLUS1353,15,GLU-3,M0,EXAMPLE_1
719,503,3.754,432.2899,5015,RLUS1353,15,GLU-3,M0,EXAMPLE_6
720,503,3.754,433.2891,6564,RLUS1353,15,GLU-3,M1,EXAMPLE_6
722,503,3.754,434.29,1631,RLUS1353,15,GLU-3,M1,EXAMPLE_9
728,503,3.754,448.2849,648,RLUS1353,15,GLU-3,M0,EXAMPLE_10
730,503,3.754,450.3008,38371,RLUS1353,15,GLU-3,M0,EXAMPLE_3
731,503,3.754,451.299,51660,RLUS1353,15,GLU-3,M1,EXAMPLE_3
733,503,3.754,452.3016,14603,RLUS1353,15,GLU-3,M1,EXAMPLE_7
735,503,3.754,453.3035,2676,RLUS1353,15,GLU-3,M1,EXAMPLE_8
740,503,3.754,466.2955,600,RLUS1353,15,GLU-3,M0,EXAMPLE_11
741,503,3.754,467.2928,972,RLUS1353,15,GLU-3,M1,EXAMPLE_11
742,503,3.754,468.3098,11538,RLUS1353,15,GLU-3,M0,EXAMPLE_4
743,503,3.754,469.3095,16048,RLUS1353,15,GLU-3,M1,EXAMPLE_4
745,504,3.761,432.2886,3280,RLUS1353,15,GLU-3,M0,EXAMPLE_6
746,504,3.761,433.2866,5233,RLUS1353,15,GLU-3,M1,EXAMPLE_6
747,504,3.761,434.2916,1545,RLUS1353,15,GLU-3,M1,EXAMPLE_9
755,504,3.761,448.2864,374,RLUS1353,15,GLU-3,M0,EXAMPLE_10
758,504,3.761,450.3005,30377,RLUS1353,15,GLU-3,M0,EXAMPLE_3
760,504,3.761,451.2988,41830,RLUS1353,15,GLU-3,M1,EXAMPLE_3
761,504,3.761,452.3031,12104,RLUS1353,15,GLU-3,M1,EXAMPLE_7
762,504,3.761,453.3052,2152,RLUS1353,15,GLU-3,M1,EXAMPLE_8
767,504,3.761,466.2971,1096,RLUS1353,15,GLU-3,M0,EXAMPLE_11
768,504,3.761,467.2932,864,RLUS1353,15,GLU-3,M1,EXAMPLE_11
769,504,3.761,468.3112,9839,RLUS1353,15,GLU-3,M0,EXAMPLE_4
770,504,3.761,469.3094,13642,RLUS1353,15,GLU-3,M1,EXAMPLE_4
772,505,3.768,432.238,100,RLUS1353,15,GLU-3,M0,EXAMPLE_1
773,505,3.768,432.2906,2086,RLUS1353,15,GLU-3,M0,EXAMPLE_6
774,505,3.768,433.2886,3055,RLUS1353,15,GLU-3,M1,EXAMPLE_6
775,505,3.768,434.2888,650,RLUS1353,15,GLU-3,M1,EXAMPLE_9
780,505,3.768,448.2837,111,RLUS1353,15,GLU-3,M0,EXAMPLE_10
781,505,3.768,449.284,390,RLUS1353,15,GLU-3,M1,EXAMPLE_10
782,505,3.768,450.3008,19245,RLUS1353,15,GLU-3,M0,EXAMPLE_3
783,505,3.768,451.2988,24702,RLUS1353,15,GLU-3,M1,EXAMPLE_3
784,505,3.768,452.3025,7432,RLUS1353,15,GLU-3,M1,EXAMPLE_7
785,505,3.768,453.302,1117,RLUS1353,15,GLU-3,M2,EXAMPLE_7
789,505,3.768,466.2936,515,RLUS1353,15,GLU-3,M0,EXAMPLE_11
790,505,3.768,467.2924,664,RLUS1353,15,GLU-3,M1,EXAMPLE_11
791,505,3.768,468.3114,5690,RLUS1353,15,GLU-3,M0,EXAMPLE_4
792,505,3.768,469.3096,7780,RLUS1353,15,GLU-3,M1,EXAMPLE_4
793,506,3.775,432.2364,102,RLUS1353,15,GLU-3,M0,EXAMPLE_1
794,506,3.775,432.2873,931,RLUS1353,15,GLU-3,M0,EXAMPLE_6
796,506,3.775,433.291,1104,RLUS1353,15,GLU-3,M1,EXAMPLE_6
797,506,3.775,434.2916,294,RLUS1353,15,GLU-3,M1,EXAMPLE_9
803,506,3.775,449.2825,141,RLUS1353,15,GLU-3,M1,EXAMPLE_10
804,506,3.775,450.3007,7002,RLUS1353,15,GLU-3,M0,EXAMPLE_3
805,506,3.775,451.2988,9749,RLUS1353,15,GLU-3,M1,EXAMPLE_3
806,506,3.775,452.3008,2644,RLUS1353,15,GLU-3,M1,EXAMPLE_7
807,506,3.775,453.3038,365,RLUS1353,15,GLU-3,M1,EXAMPLE_8
809,506,3.775,466.29,358,RLUS1353,15,GLU-3,M0,EXAMPLE_11
810,506,3.775,467.2957,265,RLUS1353,15,GLU-3,M1,EXAMPLE_11
811,506,3.775,468.3114,2444,RLUS1353,15,GLU-3,M0,EXAMPLE_4
812,506,3.775,469.3094,2764,RLUS1353,15,GLU-3,M1,EXAMPLE_4
815,507,3.782,433.2884,401,RLUS1353,15,GLU-3,M1,EXAMPLE_6
819,507,3.782,450.3011,3719,RLUS1353,15,GLU-3,M0,EXAMPLE_3
820,507,3.782,451.3008,5464,RLUS1353,15,GLU-3,M1,EXAMPLE_3
821,507,3.782,452.3022,1697,RLUS1353,15,GLU-3,M1,EXAMPLE_7
822,507,3.782,453.3048,198,RLUS1353,15,GLU-3,M1,EXAMPLE_8
823,507,3.782,466.293,250,RLUS1353,15,GLU-3,M0,EXAMPLE_11
824,507,3.782,467.29,345,RLUS1353,15,GLU-3,M1,EXAMPLE_11
825,507,3.782,468.3108,1318,RLUS1353,15,GLU-3,M0,EXAMPLE_4
826,507,3.782,469.3118,1793,RLUS1353,15,GLU-3,M1,EXAMPLE_4
828,508,3.79,433.2871,436,RLUS1353,15,GLU-3,M1,EXAMPLE_6
829,508,3.79,434.2838,105,RLUS1353,15,GLU-3,M2,EXAMPLE_6
831,508,3.79,435.23,215,RLUS1353,15,GLU-3,M3,EXAMPLE_1
837,508,3.79,450.2994,3549,RLUS1353,15,GLU-3,M0,EXAMPLE_3
838,508,3.79,451.3012,5152,RLUS1353,15,GLU-3,M1,EXAMPLE_3
839,508,3.79,452.299,1117,RLUS1353,15,GLU-3,M2,EXAMPLE_3
841,508,3.79,466.2974,467,RLUS1353,15,GLU-3,M0,EXAMPLE_11
842,508,3.79,467.2924,639,RLUS1353,15,GLU-3,M1,EXAMPLE_11
843,508,3.79,468.3118,917,RLUS1353,15,GLU-3,M0,EXAMPLE_4
844,508,3.79,469.3088,1603,RLUS1353,15,GLU-3,M1,EXAMPLE_4
846,509,3.797,433.2886,489,RLUS1353,15,GLU-3,M1,EXAMPLE_6
848,509,3.797,435.2272,166,RLUS1353,15,GLU-3,M3,EXAMPLE_1
852,509,3.797,450.301,2636,RLUS1353,15,GLU-3,M0,EXAMPLE_3
853,509,3.797,451.3004,4324,RLUS1353,15,GLU-3,M1,EXAMPLE_3
854,509,3.797,452.3022,1320,RLUS1353,15,GLU-3,M1,EXAMPLE_7
855,509,3.797,453.3079,154,RLUS1353,15,GLU-3,M1,EXAMPLE_8
857,509,3.797,466.293,403,RLUS1353,15,GLU-3,M0,EXAMPLE_11
858,509,3.797,467.2942,628,RLUS1353,15,GLU-3,M1,EXAMPLE_11
859,509,3.797,468.3104,1359,RLUS1353,15,GLU-3,M0,EXAMPLE_4
860,509,3.797,469.3086,1398,RLUS1353,15,GLU-3,M1,EXAMPLE_4
861,510,3.804,432.2886,216,RLUS1353,15,GLU-3,M0,EXAMPLE_6
862,510,3.804,433.2882,378,RLUS1353,15,GLU-3,M1,EXAMPLE_6
863,510,3.804,434.2316,110,RLUS1353,15,GLU-3,M2,EXAMPLE_1
864,510,3.804,434.2894,138,RLUS1353,15,GLU-3,M1,EXAMPLE_9
866,510,3.804,435.2317,169,RLUS1353,15,GLU-3,M3,EXAMPLE_1
871,510,3.804,449.2854,115,RLUS1353,15,GLU-3,M1,EXAMPLE_10
872,510,3.804,450.302,2264,RLUS1353,15,GLU-3,M0,EXAMPLE_3
873,510,3.804,451.2984,3212,RLUS1353,15,GLU-3,M1,EXAMPLE_3
874,510,3.804,452.304,1130,RLUS1353,15,GLU-3,M1,EXAMPLE_7
875,510,3.804,453.3069,138,RLUS1353,15,GLU-3,M1,EXAMPLE_8
878,510,3.804,466.2966,680,RLUS1353,15,GLU-3,M0,EXAMPLE_11
879,510,3.804,467.2956,542,RLUS1353,15,GLU-3,M1,EXAMPLE_11
880,510,3.804,468.3084,1222,RLUS1353,15,GLU-3,M0,EXAMPLE_4
881,510,3.804,469.3106,978,RLUS1353,15,GLU-3,M1,EXAMPLE_4
882,511,3.811,432.2924,223,RLUS1353,15,GLU-3,M0,EXAMPLE_6
883,511,3.811,433.2828,277,RLUS1353,15,GLU-3,M1,EXAMPLE_6
884,511,3.811,434.2312,118,RLUS1353,15,GLU-3,M2,EXAMPLE_1
889,511,3.811,450.299,2069,RLUS1353,15,GLU-3,M0,EXAMPLE_3
890,511,3.811,451.3004,2873,RLUS1353,15,GLU-3,M1,EXAMPLE_3
891,511,3.811,452.3045,808,RLUS1353,15,GLU-3,M1,EXAMPLE_7
892,511,3.811,453.305,225,RLUS1353,15,GLU-3,M1,EXAMPLE_8
894,511,3.811,467.293,331,RLUS1353,15,GLU-3,M1,EXAMPLE_11
895,511,3.811,468.3083,906,RLUS1353,15,GLU-3,M0,EXAMPLE_4
896,511,3.811,469.3067,1135,RLUS1353,15,GLU-3,M1,EXAMPLE_4
898,512,3.818,432.2888,115,RLUS1353,15,GLU-3,M0,EXAMPLE_6
899,512,3.818,433.2926,190,RLUS1353,15,GLU-3,M0,EXAMPLE_9
904,512,3.818,448.2832,110,RLUS1353,15,GLU-3,M0,EXAMPLE_10
906,512,3.818,450.3001,1825,RLUS1353,15,GLU-3,M0,EXAMPLE_3
907,512,3.818,451.2996,2235,RLUS1353,15,GLU-3,M1,EXAMPLE_3
908,512,3.818,452.2992,692,RLUS1353,15,GLU-3,M1,EXAMPLE_7
909,512,3.818,453.3,182,RLUS1353,15,GLU-3,M2,EXAMPLE_7
912,512,3.818,468.3156,446,RLUS1353,15,GLU-3,M0,EXAMPLE_4
913,512,3.818,469.3091,536,RLUS1353,15,GLU-3,M1,EXAMPLE_4
922,496,3.704,450.299,202,RLUS1353,15,GLU-4,M0,EXAMPLE_3
923,496,3.704,451.2952,115,RLUS1353,15,GLU-4,M1,EXAMPLE_3
932,497,3.711,451.2968,267,RLUS1353,15,GLU-4,M1,EXAMPLE_3
934,497,3.711,466.2976,232,RLUS1353,15,GLU-4,M0,EXAMPLE_11
938,498,3.718,433.2864,100,RLUS1353,15,GLU-4,M1,EXAMPLE_6
942,498,3.718,448.2836,120,RLUS1353,15,GLU-4,M0,EXAMPLE_10
943,498,3.718,449.2782,113,RLUS1353,15,GLU-4,M1,EXAMPLE_10
945,498,3.718,450.2993,378,RLUS1353,15,GLU-4,M0,EXAMPLE_3
946,498,3.718,451.2983,323,RLUS1353,15,GLU-4,M1,EXAMPLE_3
948,498,3.718,466.2906,202,RLUS1353,15,GLU-4,M0,EXAMPLE_11
949,498,3.718,467.2876,264,RLUS1353,15,GLU-4,M1,EXAMPLE_11
951,499,3.725,432.2413,334,RLUS1353,15,GLU-4,M0,EXAMPLE_1
956,499,3.725,450.3012,406,RLUS1353,15,GLU-4,M0,EXAMPLE_3
957,499,3.725,451.3044,733,RLUS1353,15,GLU-4,M0,EXAMPLE_7
958,499,3.725,452.2966,148,RLUS1353,15,GLU-4,M2,EXAMPLE_3
963,499,3.725,467.2934,107,RLUS1353,15,GLU-4,M1,EXAMPLE_11
967,500,3.732,432.2357,504,RLUS1353,15,GLU-4,M0,EXAMPLE_1
968,500,3.732,432.2898,388,RLUS1353,15,GLU-4,M0,EXAMPLE_6
969,500,3.732,433.2438,182,RLUS1353,15,GLU-4,M0,EXAMPLE_2
970,500,3.732,433.2918,384,RLUS1353,15,GLU-4,M0,EXAMPLE_9
971,500,3.732,434.2819,113,RLUS1353,15,GLU-4,M2,EXAMPLE_6
976,500,3.732,450.301,2042,RLUS1353,15,GLU-4,M0,EXAMPLE_3
978,500,3.732,451.2982,2923,RLUS1353,15,GLU-4,M1,EXAMPLE_3
979,500,3.732,452.2984,1116,RLUS1353,15,GLU-4,M2,EXAMPLE_3
983,500,3.732,466.2956,132,RLUS1353,15,GLU-4,M0,EXAMPLE_11
984,500,3.732,467.291,248,RLUS1353,15,GLU-4,M1,EXAMPLE_11
985,500,3.732,468.3101,841,RLUS1353,15,GLU-4,M0,EXAMPLE_4
986,500,3.732,469.3144,978,RLUS1353,15,GLU-4,M0,EXAMPLE_5
988,501,3.74,432.2369,586,RLUS1353,15,GLU-4,M0,EXAMPLE_1
989,501,3.74,432.2886,481,RLUS1353,15,GLU-4,M0,EXAMPLE_6
990,501,3.74,433.2836,991,RLUS1353,15,GLU-4,M1,EXAMPLE_6
995,501,3.74,448.2858,280,RLUS1353,15,GLU-4,M0,EXAMPLE_10
997,501,3.74,450.3014,8785,RLUS1353,15,GLU-4,M0,EXAMPLE_3
998,501,3.74,451.2988,11030,RLUS1353,15,GLU-4,M1,EXAMPLE_3
999,501,3.74,452.3007,3538,RLUS1353,15,GLU-4,M1,EXAMPLE_7
1000,501,3.74,453.3061,603,RLUS1353,15,GLU-4,M1,EXAMPLE_8
1001,501,3.74,454.296,108,RLUS1353,15,GLU-4,M3,EXAMPLE_7
1006,501,3.74,466.2922,328,RLUS1353,15,GLU-4,M0,EXAMPLE_11
1007,501,3.74,467.2957,488,RLUS1353,15,GLU-4,M1,EXAMPLE_11
1008,501,3.74,468.3095,3490,RLUS1353,15,GLU-4,M0,EXAMPLE_4
1009,501,3.74,469.3099,4227,RLUS1353,15,GLU-4,M1,EXAMPLE_4
1010,502,3.747,432.2374,372,RLUS1353,15,GLU-4,M0,EXAMPLE_1
1011,502,3.747,432.2888,1949,RLUS1353,15,GLU-4,M0,EXAMPLE_6
1012,502,3.747,433.2866,3148,RLUS1353,15,GLU-4,M1,EXAMPLE_6
1013,502,3.747,434.2916,630,RLUS1353,15,GLU-4,M1,EXAMPLE_9
1019,502,3.747,448.2868,294,RLUS1353,15,GLU-4,M0,EXAMPLE_10
1020,502,3.747,449.2829,491,RLUS1353,15,GLU-4,M1,EXAMPLE_10
1022,502,3.747,450.3018,20236,RLUS1353,15,GLU-4,M0,EXAMPLE_3
1023,502,3.747,451.2998,27385,RLUS1353,15,GLU-4,M1,EXAMPLE_3
1024,502,3.747,452.3012,7992,RLUS1353,15,GLU-4,M1,EXAMPLE_7
1026,502,3.747,453.305,1198,RLUS1353,15,GLU-4,M1,EXAMPLE_8
1034,502,3.747,467.2944,795,RLUS1353,15,GLU-4,M1,EXAMPLE_11
1035,502,3.747,468.3116,7670,RLUS1353,15,GLU-4,M0,EXAMPLE_4
1036,502,3.747,469.309,10195,RLUS1353,15,GLU-4,M1,EXAMPLE_4
1038,503,3.754,432.2903,3310,RLUS1353,15,GLU-4,M0,EXAMPLE_6
1039,503,3.754,433.287,5026,RLUS1353,15,GLU-4,M1,EXAMPLE_6
1041,503,3.754,434.2919,1292,RLUS1353,15,GLU-4,M1,EXAMPLE_9
1047,503,3.754,448.2856,428,RLUS1353,15,GLU-4,M0,EXAMPLE_10
1048,503,3.754,449.2838,785,RLUS1353,15,GLU-4,M1,EXAMPLE_10
1049,503,3.754,450.3008,30928,RLUS1353,15,GLU-4,M0,EXAMPLE_3
1050,503,3.754,451.299,41827,RLUS1353,15,GLU-4,M1,EXAMPLE_3
1051,503,3.754,452.3016,10918,RLUS1353,15,GLU-4,M1,EXAMPLE_7
1052,503,3.754,453.306,1773,RLUS1353,15,GLU-4,M1,EXAMPLE_8
1053,503,3.754,454.3029,185,RLUS1353,15,GLU-4,M2,EXAMPLE_8
1057,503,3.754,466.296,794,RLUS1353,15,GLU-4,M0,EXAMPLE_11
1058,503,3.754,467.2938,881,RLUS1353,15,GLU-4,M1,EXAMPLE_11
1059,503,3.754,468.3102,9615,RLUS1353,15,GLU-4,M0,EXAMPLE_4
1062,503,3.754,469.3093,14050,RLUS1353,15,GLU-4,M1,EXAMPLE_4
1064,504,3.761,432.2894,2789,RLUS1353,15,GLU-4,M0,EXAMPLE_6
1065,504,3.761,433.2878,3192,RLUS1353,15,GLU-4,M1,EXAMPLE_6
1072,504,3.761,448.2866,203,RLUS1353,15,GLU-4,M0,EXAMPLE_10
1075,504,3.761,450.3014,25890,RLUS1353,15,GLU-4,M0,EXAMPLE_3
1076,504,3.761,451.2994,35510,RLUS1353,15,GLU-4,M1,EXAMPLE_3
1077,504,3.761,452.3032,9651,RLUS1353,15,GLU-4,M1,EXAMPLE_7
1078,504,3.761,453.3072,1504,RLUS1353,15,GLU-4,M1,EXAMPLE_8
1082,504,3.761,466.2929,814,RLUS1353,15,GLU-4,M0,EXAMPLE_11
1084,504,3.761,468.3113,8544,RLUS1353,15,GLU-4,M0,EXAMPLE_4
1085,504,3.761,469.31,12044,RLUS1353,15,GLU-4,M1,EXAMPLE_4
1086,505,3.768,432.2909,1564,RLUS1353,15,GLU-4,M0,EXAMPLE_6
1087,505,3.768,433.2892,1757,RLUS1353,15,GLU-4,M1,EXAMPLE_6
1088,505,3.768,434.2913,704,RLUS1353,15,GLU-4,M1,EXAMPLE_9
1095,505,3.768,450.3015,14615,RLUS1353,15,GLU-4,M0,EXAMPLE_3
1097,505,3.768,451.2994,18909,RLUS1353,15,GLU-4,M1,EXAMPLE_3
1098,505,3.768,452.303,5355,RLUS1353,15,GLU-4,M1,EXAMPLE_7
1099,505,3.768,453.306,1090,RLUS1353,15,GLU-4,M1,EXAMPLE_8
1101,505,3.768,466.298,457,RLUS1353,15,GLU-4,M0,EXAMPLE_11
1102,505,3.768,467.2955,533,RLUS1353,15,GLU-4,M1,EXAMPLE_11
1103,505,3.768,468.3102,4290,RLUS1353,15,GLU-4,M0,EXAMPLE_4
1104,505,3.768,469.31,5304,RLUS1353,15,GLU-4,M1,EXAMPLE_4
1105,506,3.775,432.2902,634,RLUS1353,15,GLU-4,M0,EXAMPLE_6
1106,506,3.775,433.2896,852,RLUS1353,15,GLU-4,M1,EXAMPLE_6
1113,506,3.775,450.3012,6180,RLUS1353,15,GLU-4,M0,EXAMPLE_3
1114,506,3.775,451.2992,7608,RLUS1353,15,GLU-4,M1,EXAMPLE_3
1115,506,3.775,452.3026,2267,RLUS1353,15,GLU-4,M1,EXAMPLE_7
1116,506,3.775,453.2974,450,RLUS1353,15,GLU-4,M2,EXAMPLE_7
1119,506,3.775,466.2976,296,RLUS1353,15,GLU-4,M0,EXAMPLE_11
1121,506,3.775,468.3099,2460,RLUS1353,15,GLU-4,M0,EXAMPLE_4
1122,506,3.775,469.309,3031,RLUS1353,15,GLU-4,M1,EXAMPLE_4
1125,507,3.782,433.286,265,RLUS1353,15,GLU-4,M1,EXAMPLE_6
1127,507,3.782,434.2894,110,RLUS1353,15,GLU-4,M1,EXAMPLE_9
1132,507,3.782,450.3012,3580,RLUS1353,15,GLU-4,M0,EXAMPLE_3
1133,507,3.782,451.2984,5008,RLUS1353,15,GLU-4,M1,EXAMPLE_3
1134,507,3.782,452.3038,1185,RLUS1353,15,GLU-4,M1,EXAMPLE_7
1138,507,3.782,466.2918,255,RLUS1353,15,GLU-4,M0,EXAMPLE_11
1139,507,3.782,467.294,388,RLUS1353,15,GLU-4,M1,EXAMPLE_11
1140,507,3.782,468.3102,1390,RLUS1353,15,GLU-4,M0,EXAMPLE_4
1142,507,3.782,469.307,1650,RLUS1353,15,GLU-4,M1,EXAMPLE_4
1143,508,3.79,432.2428,106,RLUS1353,15,GLU-4,M0,EXAMPLE_1
1144,508,3.79,432.29,431,RLUS1353,15,GLU-4,M0,EXAMPLE_6
1145,508,3.79,433.2912,307,RLUS1353,15,GLU-4,M0,EXAMPLE_9
1148,508,3.79,435.2327,144,RLUS1353,15,GLU-4,M3,EXAMPLE_1
1152,508,3.79,450.3008,2610,RLUS1353,15,GLU-4,M0,EXAMPLE_3
1153,508,3.79,451.3002,3775,RLUS1353,15,GLU-4,M1,EXAMPLE_3
1154,508,3.79,452.302,1098,RLUS1353,15,GLU-4,M1,EXAMPLE_7
1158,508,3.79,466.2948,516,RLUS1353,15,GLU-4,M0,EXAMPLE_11
1159,508,3.79,467.294,342,RLUS1353,15,GLU-4,M1,EXAMPLE_11
1160,508,3.79,468.3092,1046,RLUS1353,15,GLU-4,M0,EXAMPLE_4
1162,508,3.79,469.3062,1487,RLUS1353,15,GLU-4,M1,EXAMPLE_4
1163,509,3.797,432.2928,140,RLUS1353,15,GLU-4,M0,EXAMPLE_6
1164,509,3.797,433.2883,405,RLUS1353,15,GLU-4,M1,EXAMPLE_6
1165,509,3.797,434.2304,149,RLUS1353,15,GLU-4,M2,EXAMPLE_1
1168,509,3.797,435.2306,176,RLUS1353,15,GLU-4,M3,EXAMPLE_1
1171,509,3.797,450.2996,2367,RLUS1353,15,GLU-4,M0,EXAMPLE_3
1172,509,3.797,451.2994,3252,RLUS1353,15,GLU-4,M1,EXAMPLE_3
1173,509,3.797,452.302,804,RLUS1353,15,GLU-4,M1,EXAMPLE_7
1174,509,3.797,453.3036,217,RLUS1353,15,GLU-4,M1,EXAMPLE_8
1177,509,3.797,466.2958,672,RLUS1353,15,GLU-4,M0,EXAMPLE_11
1179,509,3.797,468.3112,1033,RLUS1353,15,GLU-4,M0,EXAMPLE_4
1180,509,3.797,469.3103,1255,RLUS1353,15,GLU-4,M1,EXAMPLE_4
1183,510,3.804,433.2864,465,RLUS1353,15,GLU-4,M1,EXAMPLE_6
1187,510,3.804,450.3008,2457,RLUS1353,15,GLU-4,M0,EXAMPLE_3
1188,510,3.804,451.298,3534,RLUS1353,15,GLU-4,M1,EXAMPLE_3
1189,510,3.804,452.3044,911,RLUS1353,15,GLU-4,M1,EXAMPLE_7
1190,510,3.804,453.3032,155,RLUS1353,15,GLU-4,M1,EXAMPLE_8
1192,510,3.804,466.298,713,RLUS1353,15,GLU-4,M0,EXAMPLE_11
1193,510,3.804,467.293,598,RLUS1353,15,GLU-4,M1,EXAMPLE_11
1195,510,3.804,468.3116,1111,RLUS1353,15,GLU-4,M0,EXAMPLE_4
1196,510,3.804,469.3102,943,RLUS1353,15,GLU-4,M1,EXAMPLE_4
1198,511,3.811,433.2843,164,RLUS1353,15,GLU-4,M1,EXAMPLE_6
1199,511,3.811,434.2912,103,RLUS1353,15,GLU-4,M1,EXAMPLE_9
1205,511,3.811,448.2882,132,RLUS1353,15,GLU-4,M0,EXAMPLE_10
1206,511,3.811,450.3004,2282,RLUS1353,15,GLU-4,M0,EXAMPLE_3
1207,511,3.811,451.3005,2653,RLUS1353,15,GLU-4,M1,EXAMPLE_3
1208,511,3.811,452.3016,855,RLUS1353,15,GLU-4,M1,EXAMPLE_7
1209,511,3.811,453.296,120,RLUS1353,15,GLU-4,M3,EXAMPLE_3
1210,511,3.811,466.293,456,RLUS1353,15,GLU-4,M0,EXAMPLE_11
1211,511,3.811,467.2918,476,RLUS1353,15,GLU-4,M1,EXAMPLE_11
1212,511,3.811,468.308,725,RLUS1353,15,GLU-4,M0,EXAMPLE_4
1213,511,3.811,469.3108,768,RLUS1353,15,GLU-4,M1,EXAMPLE_4
1214,512,3.818,432.2935,126,RLUS1353,15,GLU-4,M0,EXAMPLE_6
1215,512,3.818,433.284,346,RLUS1353,15,GLU-4,M1,EXAMPLE_6
1216,512,3.818,434.2895,113,RLUS1353,15,GLU-4,M1,EXAMPLE_9
1222,512,3.818,449.2852,139,RLUS1353,15,GLU-4,M1,EXAMPLE_10
1223,512,3.818,450.2994,1950,RLUS1353,15,GLU-4,M0,EXAMPLE_3
1224,512,3.818,451.3002,2574,RLUS1353,15,GLU-4,M1,EXAMPLE_3
1225,512,3.818,452.302,613,RLUS1353,15,GLU-4,M1,EXAMPLE_7
1227,512,3.818,466.2986,329,RLUS1353,15,GLU-4,M0,EXAMPLE_11
