scanindex,rettime,mz,intensity,organism,isotope,condition
511,3.81,433.289,865,RLUS1353,12,GLU-1
511,3.81,434.2372,235,RLUS1353,12,GLU-1
511,3.81,435.1678,476,RLUS1353,12,GLU-1
511,3.81,436.1765,160,RLUS1353,12,GLU-1
511,3.81,437.1652,254,RLUS1353,12,GLU-1
511,3.81,441.0526,125,RLUS1353,12,GLU-1
511,3.81,443.0984,140,RLUS1353,12,GLU-1
511,3.81,448.2404,123,RLUS1353,12,GLU-1
511,3.81,448.2882,439,RLUS1353,12,GLU-1
511,3.81,449.2866,119,RLUS1353,12,GLU-1
511,3.81,450.2996,20316,RLUS1353,12,GLU-1
511,3.81,451.3034,5507,RLUS1353,12,GLU-1
511,3.81,452.3064,1094,RLUS1353,12,GLU-1
511,3.81,453.3224,211,RLUS1353,12,GLU-1
511,3.81,456.2758,230,RLUS1353,12,GLU-1
511,3.81,457.2768,158,RLUS1353,12,GLU-1
511,3.81,457.5142,103,RLUS1353,12,GLU-1
511,3.81,460.233,241,RLUS1353,12,GLU-1
511,3.81,461.2362,150,RLUS1353,12,GLU-1
511,3.81,464.313,148,RLUS1353,12,GLU-1
511,3.81,466.2963,1223,RLUS1353,12,GLU-1
511,3.81,467.3016,434,RLUS1353,12,GLU-1
511,3.81,468.1614,142,RLUS1353,12,GLU-1
511,3.81,468.3104,5796,RLUS1353,12,GLU-1
511,3.81,469.3154,1897,RLUS1353,12,GLU-1
512,3.817,432.2387,1287,RLUS1353,12,GLU-1
512,3.817,432.2898,1697,RLUS1353,12,GLU-1
512,3.817,433.2436,450,RLUS1353,12,GLU-1
512,3.817,433.2912,782,RLUS1353,12,GLU-1
512,3.817,434.2416,189,RLUS1353,12,GLU-1
512,3.817,434.2862,150,RLUS1353,12,GLU-1
512,3.817,435.1698,265,RLUS1353,12,GLU-1
512,3.817,437.1635,229,RLUS1353,12,GLU-1
512,3.817,438.1706,103,RLUS1353,12,GLU-1
512,3.817,439.1686,105,RLUS1353,12,GLU-1
512,3.817,443.098,135,RLUS1353,12,GLU-1
512,3.817,444.1104,120,RLUS1353,12,GLU-1
512,3.817,446.631,100,RLUS1353,12,GLU-1
512,3.817,448.2338,111,RLUS1353,12,GLU-1
512,3.817,448.2879,342,RLUS1353,12,GLU-1
512,3.817,449.1496,140,RLUS1353,12,GLU-1
512,3.817,449.2891,302,RLUS1353,12,GLU-1
512,3.817,450.2998,18801,RLUS1353,12,GLU-1
512,3.817,451.3042,5390,RLUS1353,12,GLU-1
512,3.817,452.3094,803,RLUS1353,12,GLU-1
512,3.817,453.3101,153,RLUS1353,12,GLU-1
512,3.817,461.2285,216,RLUS1353,12,GLU-1
512,3.817,464.3174,234,RLUS1353,12,GLU-1
512,3.817,465.2612,151,RLUS1353,12,GLU-1
512,3.817,466.2924,1300,RLUS1353,12,GLU-1
512,3.817,467.2956,588,RLUS1353,12,GLU-1
512,3.817,468.1187,104,RLUS1353,12,GLU-1
512,3.817,468.3098,4762,RLUS1353,12,GLU-1
512,3.817,468.7708,133,RLUS1353,12,GLU-1
512,3.817,469.3118,1461,RLUS1353,12,GLU-1
512,3.817,470.2875,113,RLUS1353,12,GLU-1
496,3.702,431.475,104,RLUS1353,12,GLU-2
496,3.702,433.2424,128,RLUS1353,12,GLU-2
496,3.702,435.162,505,RLUS1353,12,GLU-2
496,3.702,436.1895,111,RLUS1353,12,GLU-2
496,3.702,436.9734,109,RLUS1353,12,GLU-2
496,3.702,437.1152,142,RLUS1353,12,GLU-2
496,3.702,437.1608,248,RLUS1353,12,GLU-2
496,3.702,448.2827,799,RLUS1353,12,GLU-2
496,3.702,449.2913,285,RLUS1353,12,GLU-2
496,3.702,450.2994,1179,RLUS1353,12,GLU-2
496,3.702,450.3812,122,RLUS1353,12,GLU-2
496,3.702,451.147,114,RLUS1353,12,GLU-2
496,3.702,451.227,132,RLUS1353,12,GLU-2
496,3.702,451.3056,282,RLUS1353,12,GLU-2
496,3.702,452.3024,108,RLUS1353,12,GLU-2
496,3.702,466.292,688,RLUS1353,12,GLU-2
496,3.702,467.2938,259,RLUS1353,12,GLU-2
496,3.702,468.3036,286,RLUS1353,12,GLU-2
496,3.702,469.3054,108,RLUS1353,12,GLU-2
497,3.71,432.2361,205,RLUS1353,12,GLU-2
497,3.71,435.1671,269,RLUS1353,12,GLU-2
497,3.71,437.1764,196,RLUS1353,12,GLU-2
497,3.71,448.2877,964,RLUS1353,12,GLU-2
497,3.71,449.3904,172,RLUS1353,12,GLU-2
497,3.71,450.296,1083,RLUS1353,12,GLU-2
497,3.71,451.3043,148,RLUS1353,12,GLU-2
497,3.71,453.1648,103,RLUS1353,12,GLU-2
497,3.71,459.0057,103,RLUS1353,12,GLU-2
497,3.71,460.2362,113,RLUS1353,12,GLU-2
497,3.71,466.2965,710,RLUS1353,12,GLU-2
497,3.71,467.294,315,RLUS1353,12,GLU-2
497,3.71,468.3092,497,RLUS1353,12,GLU-2
497,3.71,469.1184,105,RLUS1353,12,GLU-2
497,3.71,469.309,112,RLUS1353,12,GLU-2
498,3.717,431.2838,113,RLUS1353,12,GLU-2
498,3.717,432.2393,1001,RLUS1353,12,GLU-2
498,3.717,433.2443,142,RLUS1353,12,GLU-2
498,3.717,435.1594,383,RLUS1353,12,GLU-2
498,3.717,436.1504,136,RLUS1353,12,GLU-2
498,3.717,439.3629,166,RLUS1353,12,GLU-2
498,3.717,448.2864,362,RLUS1353,12,GLU-2
498,3.717,449.288,219,RLUS1353,12,GLU-2
498,3.717,450.2988,1579,RLUS1353,12,GLU-2
498,3.717,451.297,651,RLUS1353,12,GLU-2
498,3.717,454.1184,141,RLUS1353,12,GLU-2
498,3.717,456.2668,151,RLUS1353,12,GLU-2
498,3.717,460.2368,258,RLUS1353,12,GLU-2
498,3.717,464.3079,203,RLUS1353,12,GLU-2
498,3.717,466.2982,509,RLUS1353,12,GLU-2
498,3.717,467.2918,104,RLUS1353,12,GLU-2
498,3.717,468.31,735,RLUS1353,12,GLU-2
498,3.717,469.3131,196,RLUS1353,12,GLU-2
499,3.724,431.1128,109,RLUS1353,12,GLU-2
499,3.724,432.2398,3664,RLUS1353,12,GLU-2
499,3.724,433.2378,1029,RLUS1353,12,GLU-2
499,3.724,433.2848,188,RLUS1353,12,GLU-2
499,3.724,434.2404,363,RLUS1353,12,GLU-2
499,3.724,435.1692,184,RLUS1353,12,GLU-2
499,3.724,437.1654,192,RLUS1353,12,GLU-2
499,3.724,442.2946,108,RLUS1353,12,GLU-2
499,3.724,443.107,139,RLUS1353,12,GLU-2
499,3.724,448.2838,454,RLUS1353,12,GLU-2
499,3.724,449.2798,148,RLUS1353,12,GLU-2
499,3.724,450.2988,2936,RLUS1353,12,GLU-2
499,3.724,451.3019,1190,RLUS1353,12,GLU-2
499,3.724,452.307,152,RLUS1353,12,GLU-2
499,3.724,456.2844,123,RLUS1353,12,GLU-2
499,3.724,460.2311,133,RLUS1353,12,GLU-2
499,3.724,461.1089,105,RLUS1353,12,GLU-2
499,3.724,461.236,124,RLUS1353,12,GLU-2
499,3.724,462.2472,238,RLUS1353,12,GLU-2
499,3.724,464.3066,267,RLUS1353,12,GLU-2
499,3.724,466.2942,600,RLUS1353,12,GLU-2
499,3.724,467.2978,199,RLUS1353,12,GLU-2
499,3.724,468.3072,1161,RLUS1353,12,GLU-2
499,3.724,469.0821,155,RLUS1353,12,GLU-2
499,3.724,469.31,203,RLUS1353,12,GLU-2
499,3.724,470.297,107,RLUS1353,12,GLU-2
500,3.731,432.2394,8153,RLUS1353,12,GLU-2
500,3.731,432.2916,859,RLUS1353,12,GLU-2
500,3.731,433.2424,2274,RLUS1353,12,GLU-2
500,3.731,433.2952,134,RLUS1353,12,GLU-2
500,3.731,434.242,490,RLUS1353,12,GLU-2
500,3.731,435.1668,393,RLUS1353,12,GLU-2
500,3.731,437.1636,125,RLUS1353,12,GLU-2
500,3.731,443.213,112,RLUS1353,12,GLU-2
500,3.731,444.1134,140,RLUS1353,12,GLU-2
500,3.731,445.0959,122,RLUS1353,12,GLU-2
500,3.731,446.726,153,RLUS1353,12,GLU-2
500,3.731,448.2812,514,RLUS1353,12,GLU-2
500,3.731,450.3015,6034,RLUS1353,12,GLU-2
500,3.731,451.3046,2625,RLUS1353,12,GLU-2
500,3.731,452.3023,537,RLUS1353,12,GLU-2
500,3.731,456.2734,386,RLUS1353,12,GLU-2
500,3.731,457.2346,165,RLUS1353,12,GLU-2
500,3.731,460.247,439,RLUS1353,12,GLU-2
500,3.731,464.3068,106,RLUS1353,12,GLU-2
500,3.731,465.2826,107,RLUS1353,12,GLU-2
500,3.731,466.2962,386,RLUS1353,12,GLU-2
500,3.731,467.1175,106,RLUS1353,12,GLU-2
500,3.731,468.3098,2023,RLUS1353,12,GLU-2
500,3.731,469.0922,101,RLUS1353,12,GLU-2
500,3.731,469.3132,516,RLUS1353,12,GLU-2
501,3.738,432.2372,12027,RLUS1353,12,GLU-2
501,3.738,432.2896,3737,RLUS1353,12,GLU-2
501,3.738,433.2428,3031,RLUS1353,12,GLU-2
501,3.738,433.2952,1195,RLUS1353,12,GLU-2
501,3.738,434.2481,495,RLUS1353,12,GLU-2
501,3.738,434.3033,407,RLUS1353,12,GLU-2
501,3.738,435.1622,284,RLUS1353,12,GLU-2
501,3.738,436.1744,126,RLUS1353,12,GLU-2
501,3.738,437.1669,158,RLUS1353,12,GLU-2
501,3.738,441.1474,113,RLUS1353,12,GLU-2
501,3.738,443.1,324,RLUS1353,12,GLU-2
501,3.738,444.0964,112,RLUS1353,12,GLU-2
501,3.738,445.0932,118,RLUS1353,12,GLU-2
501,3.738,446.2306,216,RLUS1353,12,GLU-2
501,3.738,448.2797,681,RLUS1353,12,GLU-2
501,3.738,449.0962,129,RLUS1353,12,GLU-2
501,3.738,449.2874,179,RLUS1353,12,GLU-2
501,3.738,450.3002,28958,RLUS1353,12,GLU-2
501,3.738,451.3041,9047,RLUS1353,12,GLU-2
501,3.738,452.1464,101,RLUS1353,12,GLU-2
501,3.738,452.3094,1595,RLUS1353,12,GLU-2
501,3.738,453.315,275,RLUS1353,12,GLU-2
501,3.738,456.2748,355,RLUS1353,12,GLU-2
501,3.738,457.2755,109,RLUS1353,12,GLU-2
501,3.738,460.2549,307,RLUS1353,12,GLU-2
501,3.738,461.2352,201,RLUS1353,12,GLU-2
501,3.738,466.2922,768,RLUS1353,12,GLU-2
501,3.738,467.2939,244,RLUS1353,12,GLU-2
501,3.738,468.3112,8346,RLUS1353,12,GLU-2
501,3.738,469.0954,395,RLUS1353,12,GLU-2
501,3.738,469.2005,127,RLUS1353,12,GLU-2
501,3.738,469.3152,2064,RLUS1353,12,GLU-2
501,3.738,470.099,124,RLUS1353,12,GLU-2
502,3.745,432.238,9179,RLUS1353,12,GLU-2
502,3.745,432.2872,10308,RLUS1353,12,GLU-2
502,3.745,433.2432,2660,RLUS1353,12,GLU-2
502,3.745,433.2919,3570,RLUS1353,12,GLU-2
502,3.745,433.7154,138,RLUS1353,12,GLU-2
502,3.745,434.2454,634,RLUS1353,12,GLU-2
502,3.745,434.2946,757,RLUS1353,12,GLU-2
502,3.745,435.1687,284,RLUS1353,12,GLU-2
502,3.745,435.2748,133,RLUS1353,12,GLU-2
502,3.745,436.1733,184,RLUS1353,12,GLU-2
502,3.745,437.1684,194,RLUS1353,12,GLU-2
502,3.745,440.1076,108,RLUS1353,12,GLU-2
502,3.745,443.1036,208,RLUS1353,12,GLU-2
502,3.745,444.1152,129,RLUS1353,12,GLU-2
502,3.745,446.2164,148,RLUS1353,12,GLU-2
502,3.745,448.2834,1187,RLUS1353,12,GLU-2
502,3.745,449.2902,302,RLUS1353,12,GLU-2
502,3.745,450.1796,138,RLUS1353,12,GLU-2
502,3.745,450.3004,81328,RLUS1353,12,GLU-2
502,3.745,451.3034,26421,RLUS1353,12,GLU-2
502,3.745,452.3068,4401,RLUS1353,12,GLU-2
502,3.745,453.314,430,RLUS1353,12,GLU-2
502,3.745,455.1398,124,RLUS1353,12,GLU-2
502,3.745,456.2684,200,RLUS1353,12,GLU-2
502,3.745,460.2343,131,RLUS1353,12,GLU-2
502,3.745,462.2424,156,RLUS1353,12,GLU-2
502,3.745,464.2784,120,RLUS1353,12,GLU-2
502,3.745,465.2864,143,RLUS1353,12,GLU-2
502,3.745,466.2936,1809,RLUS1353,12,GLU-2
502,3.745,467.2952,436,RLUS1353,12,GLU-2
502,3.745,468.3106,27131,RLUS1353,12,GLU-2
502,3.745,469.0866,174,RLUS1353,12,GLU-2
502,3.745,469.3142,8283,RLUS1353,12,GLU-2
503,3.752,432.2377,5354,RLUS1353,12,GLU-2
503,3.752,432.29,19176,RLUS1353,12,GLU-2
503,3.752,433.2376,1304,RLUS1353,12,GLU-2
503,3.752,433.2921,7015,RLUS1353,12,GLU-2
503,3.752,434.2904,1199,RLUS1353,12,GLU-2
503,3.752,435.1624,352,RLUS1353,12,GLU-2
503,3.752,435.2424,123,RLUS1353,12,GLU-2
503,3.752,436.1721,161,RLUS1353,12,GLU-2
503,3.752,437.1622,285,RLUS1353,12,GLU-2
503,3.752,443.1009,365,RLUS1353,12,GLU-2
503,3.752,443.2237,119,RLUS1353,12,GLU-2
503,3.752,444.11,134,RLUS1353,12,GLU-2
503,3.752,448.2838,1721,RLUS1353,12,GLU-2
503,3.752,449.2918,687,RLUS1353,12,GLU-2
503,3.752,449.8661,100,RLUS1353,12,GLU-2
503,3.752,450.3007,136921,RLUS1353,12,GLU-2
503,3.752,451.3043,45413,RLUS1353,12,GLU-2
503,3.752,452.3062,7738,RLUS1353,12,GLU-2
503,3.752,453.3102,991,RLUS1353,12,GLU-2
503,3.752,457.2785,105,RLUS1353,12,GLU-2
503,3.752,460.224,395,RLUS1353,12,GLU-2
503,3.752,461.2486,121,RLUS1353,12,GLU-2
503,3.752,464.2836,192,RLUS1353,12,GLU-2
503,3.752,466.2984,1990,RLUS1353,12,GLU-2
503,3.752,467.3,853,RLUS1353,12,GLU-2
503,3.752,468.3109,44849,RLUS1353,12,GLU-2
503,3.752,469.0935,131,RLUS1353,12,GLU-2
503,3.752,469.3136,13450,RLUS1353,12,GLU-2
504,3.76,431.2703,104,RLUS1353,12,GLU-2
504,3.76,432.2369,3073,RLUS1353,12,GLU-2
504,3.76,432.2882,21266,RLUS1353,12,GLU-2
504,3.76,432.391,111,RLUS1353,12,GLU-2
504,3.76,433.235,585,RLUS1353,12,GLU-2
504,3.76,433.2908,7557,RLUS1353,12,GLU-2
504,3.76,434.2375,129,RLUS1353,12,GLU-2
504,3.76,434.2958,1212,RLUS1353,12,GLU-2
504,3.76,435.1674,432,RLUS1353,12,GLU-2
504,3.76,435.2977,375,RLUS1353,12,GLU-2
504,3.76,436.1745,130,RLUS1353,12,GLU-2
504,3.76,437.165,402,RLUS1353,12,GLU-2
504,3.76,443.0982,137,RLUS1353,12,GLU-2
504,3.76,445.1088,161,RLUS1353,12,GLU-2
504,3.76,445.1982,127,RLUS1353,12,GLU-2
504,3.76,446.7042,113,RLUS1353,12,GLU-2
504,3.76,448.2862,1341,RLUS1353,12,GLU-2
504,3.76,449.1009,165,RLUS1353,12,GLU-2
504,3.76,449.2882,623,RLUS1353,12,GLU-2
504,3.76,450.1704,129,RLUS1353,12,GLU-2
504,3.76,450.3002,155384,RLUS1353,12,GLU-2
504,3.76,451.3038,48128,RLUS1353,12,GLU-2
504,3.76,452.3065,8776,RLUS1353,12,GLU-2
504,3.76,453.3062,1057,RLUS1353,12,GLU-2
504,3.76,455.1532,111,RLUS1353,12,GLU-2
504,3.76,455.6977,165,RLUS1353,12,GLU-2
504,3.76,456.2714,140,RLUS1353,12,GLU-2
504,3.76,460.2317,284,RLUS1353,12,GLU-2
504,3.76,464.2882,544,RLUS1353,12,GLU-2
504,3.76,465.2857,263,RLUS1353,12,GLU-2
504,3.76,466.2929,2508,RLUS1353,12,GLU-2
504,3.76,467.2921,608,RLUS1353,12,GLU-2
504,3.76,468.3102,43926,RLUS1353,12,GLU-2
504,3.76,469.096,195,RLUS1353,12,GLU-2
504,3.76,469.3124,14002,RLUS1353,12,GLU-2
505,3.767,432.2354,1626,RLUS1353,12,GLU-2
505,3.767,432.2897,10256,RLUS1353,12,GLU-2
505,3.767,433.2382,467,RLUS1353,12,GLU-2
505,3.767,433.2911,3836,RLUS1353,12,GLU-2
505,3.767,434.291,785,RLUS1353,12,GLU-2
505,3.767,435.1646,390,RLUS1353,12,GLU-2
505,3.767,436.1826,136,RLUS1353,12,GLU-2
505,3.767,437.1722,242,RLUS1353,12,GLU-2
505,3.767,443.0967,177,RLUS1353,12,GLU-2
505,3.767,448.2856,575,RLUS1353,12,GLU-2
505,3.767,449.295,382,RLUS1353,12,GLU-2
505,3.767,449.9512,117,RLUS1353,12,GLU-2
505,3.767,450.3006,88369,RLUS1353,12,GLU-2
505,3.767,451.3035,26944,RLUS1353,12,GLU-2
505,3.767,452.3086,4409,RLUS1353,12,GLU-2
505,3.767,453.3105,654,RLUS1353,12,GLU-2
505,3.767,456.2706,150,RLUS1353,12,GLU-2
505,3.767,460.2288,294,RLUS1353,12,GLU-2
505,3.767,461.2442,115,RLUS1353,12,GLU-2
505,3.767,464.2743,443,RLUS1353,12,GLU-2
505,3.767,464.3188,155,RLUS1353,12,GLU-2
505,3.767,466.2948,1441,RLUS1353,12,GLU-2
505,3.767,467.1374,103,RLUS1353,12,GLU-2
505,3.767,467.2985,391,RLUS1353,12,GLU-2
505,3.767,468.3103,30333,RLUS1353,12,GLU-2
505,3.767,469.093,169,RLUS1353,12,GLU-2
505,3.767,469.3146,9462,RLUS1353,12,GLU-2
506,3.774,432.2402,1106,RLUS1353,12,GLU-2
506,3.774,432.2878,4665,RLUS1353,12,GLU-2
506,3.774,433.2392,404,RLUS1353,12,GLU-2
506,3.774,433.2914,1628,RLUS1353,12,GLU-2
506,3.774,434.2946,486,RLUS1353,12,GLU-2
506,3.774,435.1614,255,RLUS1353,12,GLU-2
506,3.774,443.1006,106,RLUS1353,12,GLU-2
506,3.774,446.1034,115,RLUS1353,12,GLU-2
506,3.774,448.1164,131,RLUS1353,12,GLU-2
506,3.774,448.2918,447,RLUS1353,12,GLU-2
506,3.774,450.3,44147,RLUS1353,12,GLU-2
506,3.774,451.3028,13484,RLUS1353,12,GLU-2
506,3.774,452.3088,2318,RLUS1353,12,GLU-2
506,3.774,453.3082,301,RLUS1353,12,GLU-2
506,3.774,460.2332,124,RLUS1353,12,GLU-2
506,3.774,461.1398,114,RLUS1353,12,GLU-2
506,3.774,464.3094,570,RLUS1353,12,GLU-2
506,3.774,465.2944,114,RLUS1353,12,GLU-2
506,3.774,465.3212,211,RLUS1353,12,GLU-2
506,3.774,466.2972,670,RLUS1353,12,GLU-2
506,3.774,467.2914,165,RLUS1353,12,GLU-2
506,3.774,468.3096,14034,RLUS1353,12,GLU-2
506,3.774,469.0936,171,RLUS1353,12,GLU-2
506,3.774,469.3135,4334,RLUS1353,12,GLU-2
506,3.774,470.0934,137,RLUS1353,12,GLU-2
507,3.781,432.2374,1105,RLUS1353,12,GLU-2
507,3.781,432.2894,2789,RLUS1353,12,GLU-2
507,3.781,433.2362,434,RLUS1353,12,GLU-2
507,3.781,433.2918,578,RLUS1353,12,GLU-2
507,3.781,434.2543,153,RLUS1353,12,GLU-2
507,3.781,435.1722,193,RLUS1353,12,GLU-2
507,3.781,437.0806,113,RLUS1353,12,GLU-2
507,3.781,448.288,297,RLUS1353,12,GLU-2
507,3.781,449.2786,105,RLUS1353,12,GLU-2
507,3.781,450.3002,20737,RLUS1353,12,GLU-2
507,3.781,451.3053,7298,RLUS1353,12,GLU-2
507,3.781,452.305,1433,RLUS1353,12,GLU-2
507,3.781,453.3153,309,RLUS1353,12,GLU-2
507,3.781,456.2718,139,RLUS1353,12,GLU-2
507,3.781,460.2461,229,RLUS1353,12,GLU-2
507,3.781,464.3071,453,RLUS1353,12,GLU-2
507,3.781,466.292,469,RLUS1353,12,GLU-2
507,3.781,467.296,112,RLUS1353,12,GLU-2
507,3.781,468.3106,7889,RLUS1353,12,GLU-2
507,3.781,469.0889,193,RLUS1353,12,GLU-2
507,3.781,469.3163,2728,RLUS1353,12,GLU-2
508,3.788,432.2407,1535,RLUS1353,12,GLU-2
508,3.788,432.2904,1593,RLUS1353,12,GLU-2
508,3.788,433.2351,169,RLUS1353,12,GLU-2
508,3.788,433.2855,473,RLUS1353,12,GLU-2
508,3.788,434.2886,132,RLUS1353,12,GLU-2
508,3.788,435.1667,397,RLUS1353,12,GLU-2
508,3.788,436.1659,233,RLUS1353,12,GLU-2
508,3.788,436.252,137,RLUS1353,12,GLU-2
508,3.788,436.9572,164,RLUS1353,12,GLU-2
508,3.788,437.159,144,RLUS1353,12,GLU-2
508,3.788,438.1588,102,RLUS1353,12,GLU-2
508,3.788,448.2846,246,RLUS1353,12,GLU-2
508,3.788,450.2994,13852,RLUS1353,12,GLU-2
508,3.788,451.3044,4343,RLUS1353,12,GLU-2
508,3.788,452.3062,1312,RLUS1353,12,GLU-2
508,3.788,453.3102,168,RLUS1353,12,GLU-2
508,3.788,456.2642,175,RLUS1353,12,GLU-2
508,3.788,460.235,147,RLUS1353,12,GLU-2
508,3.788,464.2788,124,RLUS1353,12,GLU-2
508,3.788,464.3225,248,RLUS1353,12,GLU-2
508,3.788,466.293,440,RLUS1353,12,GLU-2
508,3.788,467.306,284,RLUS1353,12,GLU-2
508,3.788,468.3088,5447,RLUS1353,12,GLU-2
508,3.788,469.0949,274,RLUS1353,12,GLU-2
508,3.788,469.3149,1639,RLUS1353,12,GLU-2
509,3.795,432.2372,1284,RLUS1353,12,GLU-2
509,3.795,432.2894,1371,RLUS1353,12,GLU-2
509,3.795,433.237,563,RLUS1353,12,GLU-2
509,3.795,433.2896,495,RLUS1353,12,GLU-2
509,3.795,435.1671,293,RLUS1353,12,GLU-2
509,3.795,436.2064,102,RLUS1353,12,GLU-2
509,3.795,436.2564,111,RLUS1353,12,GLU-2
509,3.795,449.2915,144,RLUS1353,12,GLU-2
509,3.795,450.3,13744,RLUS1353,12,GLU-2
509,3.795,451.3008,4522,RLUS1353,12,GLU-2
509,3.795,452.3102,649,RLUS1353,12,GLU-2
509,3.795,453.3022,187,RLUS1353,12,GLU-2
509,3.795,456.276,112,RLUS1353,12,GLU-2
509,3.795,460.2312,346,RLUS1353,12,GLU-2
509,3.795,464.3058,112,RLUS1353,12,GLU-2
509,3.795,466.2958,765,RLUS1353,12,GLU-2
509,3.795,467.2996,299,RLUS1353,12,GLU-2
509,3.795,468.3106,4854,RLUS1353,12,GLU-2
509,3.795,469.0944,227,RLUS1353,12,GLU-2
509,3.795,469.3109,1252,RLUS1353,12,GLU-2
510,3.802,432.24,1228,RLUS1353,12,GLU-2
510,3.802,432.2924,1273,RLUS1353,12,GLU-2
510,3.802,433.2407,322,RLUS1353,12,GLU-2
510,3.802,433.2903,546,RLUS1353,12,GLU-2
510,3.802,434.2142,196,RLUS1353,12,GLU-2
510,3.802,434.2976,119,RLUS1353,12,GLU-2
510,3.802,435.1662,416,RLUS1353,12,GLU-2
510,3.802,437.1555,189,RLUS1353,12,GLU-2
510,3.802,448.2812,322,RLUS1353,12,GLU-2
510,3.802,449.0925,112,RLUS1353,12,GLU-2
510,3.802,449.9672,100,RLUS1353,12,GLU-2
510,3.802,450.3004,11756,RLUS1353,12,GLU-2
510,3.802,451.3024,3694,RLUS1353,12,GLU-2
510,3.802,452.3054,536,RLUS1353,12,GLU-2
510,3.802,453.3156,112,RLUS1353,12,GLU-2
510,3.802,456.114,127,RLUS1353,12,GLU-2
510,3.802,460.2478,267,RLUS1353,12,GLU-2
510,3.802,466.2919,702,RLUS1353,12,GLU-2
510,3.802,467.308,137,RLUS1353,12,GLU-2
510,3.802,468.31,3818,RLUS1353,12,GLU-2
510,3.802,469.3174,1395,RLUS1353,12,GLU-2
511,3.81,432.2394,941,RLUS1353,12,GLU-2
511,3.81,432.2868,1586,RLUS1353,12,GLU-2
511,3.81,433.1041,116,RLUS1353,12,GLU-2
511,3.81,433.2326,200,RLUS1353,12,GLU-2
511,3.81,433.2874,771,RLUS1353,12,GLU-2
511,3.81,434.2396,104,RLUS1353,12,GLU-2
511,3.81,435.169,320,RLUS1353,12,GLU-2
511,3.81,436.9524,104,RLUS1353,12,GLU-2
511,3.81,437.3292,114,RLUS1353,12,GLU-2
511,3.81,446.2054,135,RLUS1353,12,GLU-2
511,3.81,448.2798,191,RLUS1353,12,GLU-2
511,3.81,449.2829,116,RLUS1353,12,GLU-2
511,3.81,450.3008,14237,RLUS1353,12,GLU-2
511,3.81,451.3021,4828,RLUS1353,12,GLU-2
511,3.81,452.308,847,RLUS1353,12,GLU-2
511,3.81,453.3023,210,RLUS1353,12,GLU-2
511,3.81,456.271,128,RLUS1353,12,GLU-2
511,3.81,460.2352,298,RLUS1353,12,GLU-2
511,3.81,466.2946,827,RLUS1353,12,GLU-2
511,3.81,467.3029,463,RLUS1353,12,GLU-2
511,3.81,468.309,4200,RLUS1353,12,GLU-2
511,3.81,469.3126,1078,RLUS1353,12,GLU-2
512,3.817,432.2387,673,RLUS1353,12,GLU-2
512,3.817,432.2901,616,RLUS1353,12,GLU-2
512,3.817,433.2498,112,RLUS1353,12,GLU-2
512,3.817,433.292,386,RLUS1353,12,GLU-2
512,3.817,434.296,134,RLUS1353,12,GLU-2
512,3.817,435.1652,192,RLUS1353,12,GLU-2
512,3.817,437.1648,188,RLUS1353,12,GLU-2
512,3.817,446.2246,108,RLUS1353,12,GLU-2
512,3.817,448.2791,281,RLUS1353,12,GLU-2
512,3.817,449.2908,104,RLUS1353,12,GLU-2
512,3.817,450.2996,10189,RLUS1353,12,GLU-2
512,3.817,451.302,3019,RLUS1353,12,GLU-2
512,3.817,452.3038,852,RLUS1353,12,GLU-2
512,3.817,464.3132,184,RLUS1353,12,GLU-2
512,3.817,466.2944,929,RLUS1353,12,GLU-2
512,3.817,467.3051,283,RLUS1353,12,GLU-2
512,3.817,468.3102,2529,RLUS1353,12,GLU-2
512,3.817,469.3138,851,RLUS1353,12,GLU-2
23,3.698,450.298,291,RLUS1353,12,GLU-3
23,3.698,451.2938,153,RLUS1353,12,GLU-3
23,3.698,453.7728,106,RLUS1353,12,GLU-3
23,3.698,453.792,387,RLUS1353,12,GLU-3
496,3.703,432.238,523,RLUS1353,12,GLU-3
496,3.703,432.2894,543,RLUS1353,12,GLU-3
496,3.703,433.2458,154,RLUS1353,12,GLU-3
496,3.703,433.2934,104,RLUS1353,12,GLU-3
496,3.703,435.1603,473,RLUS1353,12,GLU-3
496,3.703,436.1654,111,RLUS1353,12,GLU-3
496,3.703,436.2446,137,RLUS1353,12,GLU-3
496,3.703,437.1689,131,RLUS1353,12,GLU-3
496,3.703,439.3491,1083,RLUS1353,12,GLU-3
496,3.703,440.3596,405,RLUS1353,12,GLU-3
496,3.703,440.8984,121,RLUS1353,12,GLU-3
496,3.703,442.2842,122,RLUS1353,12,GLU-3
496,3.703,448.2823,1721,RLUS1353,12,GLU-3
496,3.703,449.29,670,RLUS1353,12,GLU-3
496,3.703,449.3878,153,RLUS1353,12,GLU-3
496,3.703,450.3008,2680,RLUS1353,12,GLU-3
496,3.703,451.3018,1023,RLUS1353,12,GLU-3
496,3.703,452.2675,179,RLUS1353,12,GLU-3
496,3.703,456.2698,129,RLUS1353,12,GLU-3
496,3.703,464.2808,306,RLUS1353,12,GLU-3
496,3.703,466.1872,150,RLUS1353,12,GLU-3
496,3.703,466.2951,1667,RLUS1353,12,GLU-3
496,3.703,466.7933,136,RLUS1353,12,GLU-3
496,3.703,467.1555,145,RLUS1353,12,GLU-3
496,3.703,467.303,775,RLUS1353,12,GLU-3
496,3.703,468.3058,495,RLUS1353,12,GLU-3
