,scanindex,rettime,mz,intensity,organism,isotope,condition,isotopomer,exp_id
3,496,3.703,432.242,314,RLUS1353,12,ACE-1,M0,EXAMPLE_1
4,496,3.703,432.2914,138,RLUS1353,12,ACE-1,M0,EXAMPLE_6
18,496,3.703,451.3055,188,RLUS1353,12,ACE-1,M1,EXAMPLE_3
31,497,3.71,432.2372,1017,RLUS1353,12,ACE-1,M0,EXAMPLE_1
37,497,3.71,448.2846,193,RLUS1353,12,ACE-1,M0,EXAMPLE_10
39,497,3.71,450.3042,370,RLUS1353,12,ACE-1,M0,EXAMPLE_3
46,497,3.71,466.2926,567,RLUS1353,12,ACE-1,M0,EXAMPLE_11
47,497,3.71,468.3087,128,RLUS1353,12,ACE-1,M0,EXAMPLE_4
50,498,3.717,432.239,4617,RLUS1353,12,ACE-1,M0,EXAMPLE_1
51,498,3.717,433.2412,1542,RLUS1353,12,ACE-1,M1,EXAMPLE_1
52,498,3.717,434.249,326,RLUS1353,12,ACE-1,M2,EXAMPLE_1
61,498,3.717,448.2853,232,RLUS1353,12,ACE-1,M0,EXAMPLE_10
62,498,3.717,450.3046,559,RLUS1353,12,ACE-1,M0,EXAMPLE_3
63,498,3.717,451.3027,228,RLUS1353,12,ACE-1,M1,EXAMPLE_3
71,498,3.717,466.297,328,RLUS1353,12,ACE-1,M0,EXAMPLE_11
72,498,3.717,467.2967,105,RLUS1353,12,ACE-1,M1,EXAMPLE_11
73,498,3.717,468.3052,359,RLUS1353,12,ACE-1,M2,EXAMPLE_11
78,499,3.724,432.2382,11553,RLUS1353,12,ACE-1,M0,EXAMPLE_1
79,499,3.724,433.2412,3424,RLUS1353,12,ACE-1,M1,EXAMPLE_1
80,499,3.724,433.2949,107,RLUS1353,12,ACE-1,M1,EXAMPLE_6
82,499,3.724,434.2436,532,RLUS1353,12,ACE-1,M2,EXAMPLE_1
89,499,3.724,450.3013,1349,RLUS1353,12,ACE-1,M0,EXAMPLE_3
90,499,3.724,451.3034,493,RLUS1353,12,ACE-1,M1,EXAMPLE_3
98,499,3.724,466.2944,521,RLUS1353,12,ACE-1,M0,EXAMPLE_11
100,499,3.724,468.3,418,RLUS1353,12,ACE-1,M2,EXAMPLE_11
104,500,3.731,432.2386,19582,RLUS1353,12,ACE-1,M0,EXAMPLE_1
107,500,3.731,433.2416,6121,RLUS1353,12,ACE-1,M1,EXAMPLE_1
108,500,3.731,434.246,514,RLUS1353,12,ACE-1,M2,EXAMPLE_1
120,500,3.731,450.3,3830,RLUS1353,12,ACE-1,M0,EXAMPLE_3
121,500,3.731,451.3058,1303,RLUS1353,12,ACE-1,M1,EXAMPLE_3
122,500,3.731,452.306,246,RLUS1353,12,ACE-1,M2,EXAMPLE_3
130,500,3.731,466.2976,286,RLUS1353,12,ACE-1,M0,EXAMPLE_11
133,500,3.731,468.3056,1135,RLUS1353,12,ACE-1,M2,EXAMPLE_11
141,501,3.738,432.2389,21678,RLUS1353,12,ACE-1,M0,EXAMPLE_1
143,501,3.738,433.2414,5997,RLUS1353,12,ACE-1,M1,EXAMPLE_1
144,501,3.738,433.2967,443,RLUS1353,12,ACE-1,M1,EXAMPLE_6
145,501,3.738,434.2408,986,RLUS1353,12,ACE-1,M1,EXAMPLE_2
146,501,3.738,434.3005,172,RLUS1353,12,ACE-1,M2,EXAMPLE_6
149,501,3.738,436.248,177,RLUS1353,12,ACE-1,M4,EXAMPLE_1
158,501,3.738,448.2802,242,RLUS1353,12,ACE-1,M0,EXAMPLE_10
159,501,3.738,450.3012,15472,RLUS1353,12,ACE-1,M0,EXAMPLE_3
160,501,3.738,451.3034,5373,RLUS1353,12,ACE-1,M1,EXAMPLE_3
161,501,3.738,452.3113,776,RLUS1353,12,ACE-1,M2,EXAMPLE_3
170,501,3.738,466.2946,625,RLUS1353,12,ACE-1,M0,EXAMPLE_11
172,501,3.738,467.2988,214,RLUS1353,12,ACE-1,M1,EXAMPLE_11
173,501,3.738,468.3136,4393,RLUS1353,12,ACE-1,M0,EXAMPLE_4
175,501,3.738,469.3144,1434,RLUS1353,12,ACE-1,M1,EXAMPLE_4
178,502,3.746,432.2386,18492,RLUS1353,12,ACE-1,M0,EXAMPLE_1
179,502,3.746,432.2906,4696,RLUS1353,12,ACE-1,M0,EXAMPLE_6
180,502,3.746,433.242,5082,RLUS1353,12,ACE-1,M1,EXAMPLE_1
181,502,3.746,433.2946,1748,RLUS1353,12,ACE-1,M1,EXAMPLE_6
184,502,3.746,435.3026,122,RLUS1353,12,ACE-1,M3,EXAMPLE_6
194,502,3.746,448.2796,187,RLUS1353,12,ACE-1,M0,EXAMPLE_10
195,502,3.746,450.301,35611,RLUS1353,12,ACE-1,M0,EXAMPLE_3
196,502,3.746,451.3044,11093,RLUS1353,12,ACE-1,M1,EXAMPLE_3
197,502,3.746,452.3063,1831,RLUS1353,12,ACE-1,M2,EXAMPLE_3
199,502,3.746,453.3071,356,RLUS1353,12,ACE-1,M3,EXAMPLE_3
203,502,3.746,466.2924,769,RLUS1353,12,ACE-1,M0,EXAMPLE_11
205,502,3.746,468.3102,9796,RLUS1353,12,ACE-1,M0,EXAMPLE_4
207,502,3.746,469.3138,3385,RLUS1353,12,ACE-1,M1,EXAMPLE_4
210,503,3.753,432.2398,8211,RLUS1353,12,ACE-1,M0,EXAMPLE_1
211,503,3.753,432.289,4305,RLUS1353,12,ACE-1,M0,EXAMPLE_6
212,503,3.753,433.2426,1864,RLUS1353,12,ACE-1,M1,EXAMPLE_1
213,503,3.753,433.291,983,RLUS1353,12,ACE-1,M1,EXAMPLE_6
226,503,3.753,448.2827,318,RLUS1353,12,ACE-1,M0,EXAMPLE_10
227,503,3.753,450.3006,38832,RLUS1353,12,ACE-1,M0,EXAMPLE_3
228,503,3.753,451.3028,13213,RLUS1353,12,ACE-1,M1,EXAMPLE_3
229,503,3.753,452.3054,1743,RLUS1353,12,ACE-1,M2,EXAMPLE_3
231,503,3.753,453.3106,403,RLUS1353,12,ACE-1,M3,EXAMPLE_3
237,503,3.753,466.2961,465,RLUS1353,12,ACE-1,M0,EXAMPLE_11
239,503,3.753,467.3004,202,RLUS1353,12,ACE-1,M1,EXAMPLE_11
240,503,3.753,468.3112,13481,RLUS1353,12,ACE-1,M0,EXAMPLE_4
242,503,3.753,469.3155,4400,RLUS1353,12,ACE-1,M1,EXAMPLE_4
243,504,3.76,432.2384,4159,RLUS1353,12,ACE-1,M0,EXAMPLE_1
244,504,3.76,432.2908,3871,RLUS1353,12,ACE-1,M0,EXAMPLE_6
245,504,3.76,433.2416,738,RLUS1353,12,ACE-1,M1,EXAMPLE_1
246,504,3.76,433.2878,1614,RLUS1353,12,ACE-1,M0,EXAMPLE_9
247,504,3.76,434.2441,120,RLUS1353,12,ACE-1,M2,EXAMPLE_1
248,504,3.76,434.2969,271,RLUS1353,12,ACE-1,M2,EXAMPLE_6
254,504,3.76,448.2802,290,RLUS1353,12,ACE-1,M0,EXAMPLE_10
256,504,3.76,450.3003,38121,RLUS1353,12,ACE-1,M0,EXAMPLE_3
258,504,3.76,451.3054,11889,RLUS1353,12,ACE-1,M1,EXAMPLE_3
259,504,3.76,452.3068,2335,RLUS1353,12,ACE-1,M2,EXAMPLE_3
261,504,3.76,453.3152,456,RLUS1353,12,ACE-1,M2,EXAMPLE_7
266,504,3.76,466.2954,536,RLUS1353,12,ACE-1,M0,EXAMPLE_11
267,504,3.76,467.3021,230,RLUS1353,12,ACE-1,M1,EXAMPLE_11
268,504,3.76,468.311,13855,RLUS1353,12,ACE-1,M0,EXAMPLE_4
270,504,3.76,469.3169,3708,RLUS1353,12,ACE-1,M1,EXAMPLE_4
273,505,3.767,432.238,2621,RLUS1353,12,ACE-1,M0,EXAMPLE_1
274,505,3.767,432.2871,3068,RLUS1353,12,ACE-1,M0,EXAMPLE_6
275,505,3.767,433.2422,1467,RLUS1353,12,ACE-1,M1,EXAMPLE_1
276,505,3.767,433.289,1019,RLUS1353,12,ACE-1,M1,EXAMPLE_6
284,505,3.767,450.3005,26201,RLUS1353,12,ACE-1,M0,EXAMPLE_3
286,505,3.767,451.3046,9641,RLUS1353,12,ACE-1,M1,EXAMPLE_3
287,505,3.767,452.3038,1608,RLUS1353,12,ACE-1,M2,EXAMPLE_3
296,505,3.767,466.2983,557,RLUS1353,12,ACE-1,M0,EXAMPLE_11
298,505,3.767,468.3111,7411,RLUS1353,12,ACE-1,M0,EXAMPLE_4
300,505,3.767,469.3148,2369,RLUS1353,12,ACE-1,M1,EXAMPLE_4
302,506,3.774,432.2411,2417,RLUS1353,12,ACE-1,M0,EXAMPLE_1
303,506,3.774,432.2886,1519,RLUS1353,12,ACE-1,M0,EXAMPLE_6
305,506,3.774,433.2412,702,RLUS1353,12,ACE-1,M1,EXAMPLE_1
306,506,3.774,433.2944,559,RLUS1353,12,ACE-1,M1,EXAMPLE_6
312,506,3.774,448.2846,118,RLUS1353,12,ACE-1,M0,EXAMPLE_10
313,506,3.774,450.2995,11905,RLUS1353,12,ACE-1,M0,EXAMPLE_3
314,506,3.774,451.3054,4079,RLUS1353,12,ACE-1,M1,EXAMPLE_3
315,506,3.774,452.3087,561,RLUS1353,12,ACE-1,M2,EXAMPLE_3
324,506,3.774,467.2996,320,RLUS1353,12,ACE-1,M1,EXAMPLE_11
325,506,3.774,468.3097,3343,RLUS1353,12,ACE-1,M0,EXAMPLE_4
326,506,3.774,469.3122,1453,RLUS1353,12,ACE-1,M1,EXAMPLE_4
328,507,3.781,432.2374,2004,RLUS1353,12,ACE-1,M0,EXAMPLE_1
329,507,3.781,432.2924,795,RLUS1353,12,ACE-1,M0,EXAMPLE_6
330,507,3.781,433.2431,559,RLUS1353,12,ACE-1,M1,EXAMPLE_1
331,507,3.781,433.2948,245,RLUS1353,12,ACE-1,M1,EXAMPLE_6
338,507,3.781,450.3014,4890,RLUS1353,12,ACE-1,M0,EXAMPLE_3
339,507,3.781,451.3017,1669,RLUS1353,12,ACE-1,M1,EXAMPLE_3
340,507,3.781,452.3119,260,RLUS1353,12,ACE-1,M1,EXAMPLE_7
344,507,3.781,467.2938,151,RLUS1353,12,ACE-1,M1,EXAMPLE_11
345,507,3.781,468.312,1865,RLUS1353,12,ACE-1,M0,EXAMPLE_4
346,507,3.781,469.3091,548,RLUS1353,12,ACE-1,M3,EXAMPLE_11
348,508,3.788,432.2392,2552,RLUS1353,12,ACE-1,M0,EXAMPLE_1
350,508,3.788,433.2377,947,RLUS1353,12,ACE-1,M0,EXAMPLE_2
351,508,3.788,433.289,255,RLUS1353,12,ACE-1,M1,EXAMPLE_6
355,508,3.788,450.3009,4513,RLUS1353,12,ACE-1,M0,EXAMPLE_3
357,508,3.788,451.3035,1492,RLUS1353,12,ACE-1,M1,EXAMPLE_3
358,508,3.788,452.3084,400,RLUS1353,12,ACE-1,M2,EXAMPLE_3
363,508,3.788,466.2938,294,RLUS1353,12,ACE-1,M0,EXAMPLE_11
364,508,3.788,467.2936,127,RLUS1353,12,ACE-1,M1,EXAMPLE_11
