scanindex,rettime,mz,intensity,organism,isotope,condition
23,3.699,453.7881,112,RLUS1353,15,GLU-1
496,3.704,434.7151,100,RLUS1353,15,GLU-1
496,3.704,435.1679,896,RLUS1353,15,GLU-1
496,3.704,436.1684,111,RLUS1353,15,GLU-1
496,3.704,436.851,119,RLUS1353,15,GLU-1
496,3.704,436.9574,121,RLUS1353,15,GLU-1
496,3.704,437.163,302,RLUS1353,15,GLU-1
496,3.704,440.3518,149,RLUS1353,15,GLU-1
496,3.704,448.2796,174,RLUS1353,15,GLU-1
496,3.704,451.295,132,RLUS1353,15,GLU-1
496,3.704,465.2758,168,RLUS1353,15,GLU-1
496,3.704,466.2938,440,RLUS1353,15,GLU-1
496,3.704,467.2911,387,RLUS1353,15,GLU-1
496,3.704,468.2942,168,RLUS1353,15,GLU-1
497,3.711,432.275,108,RLUS1353,15,GLU-1
497,3.711,433.2852,100,RLUS1353,15,GLU-1
497,3.711,435.1698,610,RLUS1353,15,GLU-1
497,3.711,436.172,124,RLUS1353,15,GLU-1
497,3.711,437.1616,244,RLUS1353,15,GLU-1
497,3.711,448.3026,127,RLUS1353,15,GLU-1
497,3.711,449.2848,226,RLUS1353,15,GLU-1
497,3.711,449.3849,102,RLUS1353,15,GLU-1
497,3.711,450.2979,233,RLUS1353,15,GLU-1
497,3.711,451.301,190,RLUS1353,15,GLU-1
497,3.711,464.2914,101,RLUS1353,15,GLU-1
497,3.711,466.2975,320,RLUS1353,15,GLU-1
497,3.711,467.2916,319,RLUS1353,15,GLU-1
498,3.719,432.234,157,RLUS1353,15,GLU-1
498,3.719,435.167,778,RLUS1353,15,GLU-1
498,3.719,436.1714,302,RLUS1353,15,GLU-1
498,3.719,437.1653,373,RLUS1353,15,GLU-1
498,3.719,438.1672,139,RLUS1353,15,GLU-1
498,3.719,448.1385,110,RLUS1353,15,GLU-1
498,3.719,448.2789,221,RLUS1353,15,GLU-1
498,3.719,450.2952,177,RLUS1353,15,GLU-1
498,3.719,451.301,236,RLUS1353,15,GLU-1
498,3.719,456.2584,119,RLUS1353,15,GLU-1
498,3.719,466.298,226,RLUS1353,15,GLU-1
498,3.719,467.2944,343,RLUS1353,15,GLU-1
498,3.719,468.3029,325,RLUS1353,15,GLU-1
498,3.719,470.1228,189,RLUS1353,15,GLU-1
499,3.726,431.2734,165,RLUS1353,15,GLU-1
499,3.726,432.2381,118,RLUS1353,15,GLU-1
499,3.726,433.2934,171,RLUS1353,15,GLU-1
499,3.726,435.1672,686,RLUS1353,15,GLU-1
499,3.726,436.1774,201,RLUS1353,15,GLU-1
499,3.726,437.1714,200,RLUS1353,15,GLU-1
499,3.726,450.297,375,RLUS1353,15,GLU-1
499,3.726,451.298,502,RLUS1353,15,GLU-1
499,3.726,452.2998,110,RLUS1353,15,GLU-1
499,3.726,465.2778,182,RLUS1353,15,GLU-1
499,3.726,466.2994,147,RLUS1353,15,GLU-1
499,3.726,467.2957,438,RLUS1353,15,GLU-1
499,3.726,467.9278,107,RLUS1353,15,GLU-1
499,3.726,468.3082,273,RLUS1353,15,GLU-1
499,3.726,469.312,189,RLUS1353,15,GLU-1
500,3.733,432.2364,280,RLUS1353,15,GLU-1
500,3.733,433.2856,486,RLUS1353,15,GLU-1
500,3.733,434.2776,111,RLUS1353,15,GLU-1
500,3.733,435.1685,889,RLUS1353,15,GLU-1
500,3.733,436.1688,161,RLUS1353,15,GLU-1
500,3.733,437.1654,488,RLUS1353,15,GLU-1
500,3.733,449.2885,108,RLUS1353,15,GLU-1
500,3.733,450.3002,2516,RLUS1353,15,GLU-1
500,3.733,451.3016,3608,RLUS1353,15,GLU-1
500,3.733,452.205,182,RLUS1353,15,GLU-1
500,3.733,452.3043,888,RLUS1353,15,GLU-1
500,3.733,453.3042,125,RLUS1353,15,GLU-1
500,3.733,456.2714,169,RLUS1353,15,GLU-1
500,3.733,457.2802,213,RLUS1353,15,GLU-1
500,3.733,460.2382,132,RLUS1353,15,GLU-1
500,3.733,461.2344,106,RLUS1353,15,GLU-1
500,3.733,466.293,375,RLUS1353,15,GLU-1
500,3.733,467.2941,158,RLUS1353,15,GLU-1
500,3.733,468.3132,1056,RLUS1353,15,GLU-1
500,3.733,469.3124,1217,RLUS1353,15,GLU-1
501,3.74,432.2394,261,RLUS1353,15,GLU-1
501,3.74,432.2878,1194,RLUS1353,15,GLU-1
501,3.74,433.2901,1529,RLUS1353,15,GLU-1
501,3.74,434.2918,280,RLUS1353,15,GLU-1
501,3.74,435.1701,609,RLUS1353,15,GLU-1
501,3.74,436.1719,131,RLUS1353,15,GLU-1
501,3.74,437.165,407,RLUS1353,15,GLU-1
501,3.74,439.3576,105,RLUS1353,15,GLU-1
501,3.74,448.2888,220,RLUS1353,15,GLU-1
501,3.74,449.2732,214,RLUS1353,15,GLU-1
501,3.74,450.3008,11773,RLUS1353,15,GLU-1
501,3.74,451.3,14519,RLUS1353,15,GLU-1
501,3.74,452.303,3890,RLUS1353,15,GLU-1
501,3.74,453.3036,696,RLUS1353,15,GLU-1
501,3.74,456.277,161,RLUS1353,15,GLU-1
501,3.74,457.2766,286,RLUS1353,15,GLU-1
501,3.74,460.2331,153,RLUS1353,15,GLU-1
501,3.74,466.2936,333,RLUS1353,15,GLU-1
501,3.74,467.2947,387,RLUS1353,15,GLU-1
501,3.74,468.3123,4210,RLUS1353,15,GLU-1
501,3.74,469.3117,5402,RLUS1353,15,GLU-1
502,3.747,432.2368,560,RLUS1353,15,GLU-1
502,3.747,432.2917,2820,RLUS1353,15,GLU-1
502,3.747,433.2425,185,RLUS1353,15,GLU-1
502,3.747,433.2903,3653,RLUS1353,15,GLU-1
502,3.747,434.2924,930,RLUS1353,15,GLU-1
502,3.747,435.1688,998,RLUS1353,15,GLU-1
502,3.747,436.1754,120,RLUS1353,15,GLU-1
502,3.747,437.1678,470,RLUS1353,15,GLU-1
502,3.747,438.1708,111,RLUS1353,15,GLU-1
502,3.747,448.2898,299,RLUS1353,15,GLU-1
502,3.747,449.2812,349,RLUS1353,15,GLU-1
502,3.747,450.0241,117,RLUS1353,15,GLU-1
502,3.747,450.3013,25589,RLUS1353,15,GLU-1
502,3.747,451.3004,34207,RLUS1353,15,GLU-1
502,3.747,452.3019,10188,RLUS1353,15,GLU-1
502,3.747,453.1738,133,RLUS1353,15,GLU-1
502,3.747,453.3055,1685,RLUS1353,15,GLU-1
502,3.747,454.3098,170,RLUS1353,15,GLU-1
502,3.747,456.2724,161,RLUS1353,15,GLU-1
502,3.747,466.295,360,RLUS1353,15,GLU-1
502,3.747,467.295,1008,RLUS1353,15,GLU-1
502,3.747,468.3115,8339,RLUS1353,15,GLU-1
502,3.747,469.3102,12700,RLUS1353,15,GLU-1
503,3.755,431.2783,111,RLUS1353,15,GLU-1
503,3.755,432.2358,205,RLUS1353,15,GLU-1
503,3.755,432.2915,3938,RLUS1353,15,GLU-1
503,3.755,433.2868,5295,RLUS1353,15,GLU-1
503,3.755,434.2896,1826,RLUS1353,15,GLU-1
503,3.755,435.169,990,RLUS1353,15,GLU-1
503,3.755,435.2938,265,RLUS1353,15,GLU-1
503,3.755,436.1686,222,RLUS1353,15,GLU-1
503,3.755,437.1696,744,RLUS1353,15,GLU-1
503,3.755,448.2854,421,RLUS1353,15,GLU-1
503,3.755,449.2844,537,RLUS1353,15,GLU-1
503,3.755,450.3016,33374,RLUS1353,15,GLU-1
503,3.755,451.3004,43993,RLUS1353,15,GLU-1
503,3.755,451.478,110,RLUS1353,15,GLU-1
503,3.755,452.3023,14090,RLUS1353,15,GLU-1
503,3.755,453.1697,157,RLUS1353,15,GLU-1
503,3.755,453.3042,2227,RLUS1353,15,GLU-1
503,3.755,454.301,342,RLUS1353,15,GLU-1
503,3.755,457.2723,154,RLUS1353,15,GLU-1
503,3.755,464.2856,145,RLUS1353,15,GLU-1
503,3.755,465.9286,154,RLUS1353,15,GLU-1
503,3.755,466.2943,772,RLUS1353,15,GLU-1
503,3.755,467.3009,945,RLUS1353,15,GLU-1
503,3.755,468.312,11335,RLUS1353,15,GLU-1
503,3.755,469.3114,15189,RLUS1353,15,GLU-1
504,3.762,432.291,3645,RLUS1353,15,GLU-1
504,3.762,433.2878,3400,RLUS1353,15,GLU-1
504,3.762,434.2908,1688,RLUS1353,15,GLU-1
504,3.762,435.166,718,RLUS1353,15,GLU-1
504,3.762,435.2886,132,RLUS1353,15,GLU-1
504,3.762,437.1616,459,RLUS1353,15,GLU-1
504,3.762,448.2844,313,RLUS1353,15,GLU-1
504,3.762,449.285,428,RLUS1353,15,GLU-1
504,3.762,450.3,27902,RLUS1353,15,GLU-1
504,3.762,451.3002,35205,RLUS1353,15,GLU-1
504,3.762,452.303,10601,RLUS1353,15,GLU-1
504,3.762,453.3059,1844,RLUS1353,15,GLU-1
504,3.762,454.3141,269,RLUS1353,15,GLU-1
504,3.762,456.266,112,RLUS1353,15,GLU-1
504,3.762,464.2745,142,RLUS1353,15,GLU-1
504,3.762,465.2782,109,RLUS1353,15,GLU-1
504,3.762,466.2954,606,RLUS1353,15,GLU-1
504,3.762,467.2961,1154,RLUS1353,15,GLU-1
504,3.762,468.311,10353,RLUS1353,15,GLU-1
504,3.762,469.1497,156,RLUS1353,15,GLU-1
504,3.762,469.3108,11579,RLUS1353,15,GLU-1
504,3.762,470.1178,132,RLUS1353,15,GLU-1
505,3.769,431.2674,127,RLUS1353,15,GLU-1
505,3.769,432.2902,1236,RLUS1353,15,GLU-1
505,3.769,433.2896,2323,RLUS1353,15,GLU-1
505,3.769,434.2903,876,RLUS1353,15,GLU-1
505,3.769,435.1703,923,RLUS1353,15,GLU-1
505,3.769,437.1693,473,RLUS1353,15,GLU-1
505,3.769,438.1547,110,RLUS1353,15,GLU-1
505,3.769,449.2818,345,RLUS1353,15,GLU-1
505,3.769,450.3001,14370,RLUS1353,15,GLU-1
505,3.769,451.3006,19299,RLUS1353,15,GLU-1
505,3.769,452.3029,5628,RLUS1353,15,GLU-1
505,3.769,453.3034,971,RLUS1353,15,GLU-1
505,3.769,454.3114,188,RLUS1353,15,GLU-1
505,3.769,460.9915,120,RLUS1353,15,GLU-1
505,3.769,465.2752,115,RLUS1353,15,GLU-1
505,3.769,466.2946,378,RLUS1353,15,GLU-1
505,3.769,467.2956,913,RLUS1353,15,GLU-1
505,3.769,468.3119,6313,RLUS1353,15,GLU-1
505,3.769,469.3092,7337,RLUS1353,15,GLU-1
506,3.776,432.2926,585,RLUS1353,15,GLU-1
506,3.776,433.2906,1285,RLUS1353,15,GLU-1
506,3.776,434.2948,289,RLUS1353,15,GLU-1
506,3.776,435.1676,577,RLUS1353,15,GLU-1
506,3.776,437.1652,407,RLUS1353,15,GLU-1
506,3.776,440.1066,133,RLUS1353,15,GLU-1
506,3.776,448.2863,200,RLUS1353,15,GLU-1
506,3.776,449.291,327,RLUS1353,15,GLU-1
506,3.776,450.3024,7950,RLUS1353,15,GLU-1
506,3.776,451.2994,10197,RLUS1353,15,GLU-1
506,3.776,452.3018,2834,RLUS1353,15,GLU-1
506,3.776,453.3072,424,RLUS1353,15,GLU-1
506,3.776,456.27,101,RLUS1353,15,GLU-1
506,3.776,464.2872,224,RLUS1353,15,GLU-1
506,3.776,466.295,481,RLUS1353,15,GLU-1
506,3.776,467.2982,346,RLUS1353,15,GLU-1
506,3.776,468.3113,2853,RLUS1353,15,GLU-1
506,3.776,469.3114,3031,RLUS1353,15,GLU-1
507,3.783,432.294,314,RLUS1353,15,GLU-1
507,3.783,433.2867,362,RLUS1353,15,GLU-1
507,3.783,434.2878,239,RLUS1353,15,GLU-1
507,3.783,435.1734,585,RLUS1353,15,GLU-1
507,3.783,436.1719,159,RLUS1353,15,GLU-1
507,3.783,437.1646,631,RLUS1353,15,GLU-1
507,3.783,450.3006,3901,RLUS1353,15,GLU-1
507,3.783,451.2991,5397,RLUS1353,15,GLU-1
507,3.783,452.3064,1364,RLUS1353,15,GLU-1
507,3.783,453.3086,345,RLUS1353,15,GLU-1
507,3.783,464.2682,124,RLUS1353,15,GLU-1
507,3.783,466.2985,347,RLUS1353,15,GLU-1
507,3.783,467.2924,488,RLUS1353,15,GLU-1
507,3.783,468.3124,1533,RLUS1353,15,GLU-1
507,3.783,469.3086,1560,RLUS1353,15,GLU-1
508,3.79,432.2906,466,RLUS1353,15,GLU-1
508,3.79,433.2948,415,RLUS1353,15,GLU-1
508,3.79,434.2878,310,RLUS1353,15,GLU-1
508,3.79,435.165,746,RLUS1353,15,GLU-1
508,3.79,436.1556,156,RLUS1353,15,GLU-1
508,3.79,437.1664,545,RLUS1353,15,GLU-1
508,3.79,450.2996,3120,RLUS1353,15,GLU-1
508,3.79,451.2984,4561,RLUS1353,15,GLU-1
508,3.79,452.3026,1257,RLUS1353,15,GLU-1
508,3.79,453.3014,251,RLUS1353,15,GLU-1
508,3.79,465.2888,233,RLUS1353,15,GLU-1
508,3.79,466.2954,376,RLUS1353,15,GLU-1
508,3.79,467.2934,331,RLUS1353,15,GLU-1
508,3.79,468.309,1182,RLUS1353,15,GLU-1
508,3.79,469.311,1568,RLUS1353,15,GLU-1
509,3.797,432.293,218,RLUS1353,15,GLU-1
509,3.797,433.291,468,RLUS1353,15,GLU-1
509,3.797,435.1688,809,RLUS1353,15,GLU-1
509,3.797,436.1606,115,RLUS1353,15,GLU-1
509,3.797,437.1668,439,RLUS1353,15,GLU-1
509,3.797,438.1626,134,RLUS1353,15,GLU-1
509,3.797,443.1081,111,RLUS1353,15,GLU-1
509,3.797,448.3034,161,RLUS1353,15,GLU-1
509,3.797,449.2872,214,RLUS1353,15,GLU-1
509,3.797,450.3001,3281,RLUS1353,15,GLU-1
509,3.797,451.2993,4185,RLUS1353,15,GLU-1
509,3.797,452.2995,943,RLUS1353,15,GLU-1
509,3.797,453.3046,249,RLUS1353,15,GLU-1
509,3.797,455.1541,154,RLUS1353,15,GLU-1
509,3.797,462.8243,111,RLUS1353,15,GLU-1
509,3.797,465.2832,115,RLUS1353,15,GLU-1
509,3.797,466.2946,761,RLUS1353,15,GLU-1
509,3.797,467.2941,531,RLUS1353,15,GLU-1
509,3.797,468.3094,1222,RLUS1353,15,GLU-1
509,3.797,469.3094,1313,RLUS1353,15,GLU-1
510,3.805,432.2952,342,RLUS1353,15,GLU-1
510,3.805,433.2884,478,RLUS1353,15,GLU-1
510,3.805,435.169,717,RLUS1353,15,GLU-1
510,3.805,435.2309,179,RLUS1353,15,GLU-1
510,3.805,436.1658,158,RLUS1353,15,GLU-1
510,3.805,436.9595,105,RLUS1353,15,GLU-1
510,3.805,437.168,487,RLUS1353,15,GLU-1
510,3.805,438.1732,154,RLUS1353,15,GLU-1
510,3.805,450.3012,2901,RLUS1353,15,GLU-1
510,3.805,451.3006,2892,RLUS1353,15,GLU-1
510,3.805,452.3,845,RLUS1353,15,GLU-1
510,3.805,453.308,219,RLUS1353,15,GLU-1
510,3.805,466.296,720,RLUS1353,15,GLU-1
510,3.805,467.2917,695,RLUS1353,15,GLU-1
510,3.805,468.3154,1164,RLUS1353,15,GLU-1
510,3.805,469.308,1689,RLUS1353,15,GLU-1
511,3.812,432.2874,190,RLUS1353,15,GLU-1
511,3.812,433.2812,340,RLUS1353,15,GLU-1
511,3.812,435.167,722,RLUS1353,15,GLU-1
511,3.812,435.2756,126,RLUS1353,15,GLU-1
511,3.812,436.1742,172,RLUS1353,15,GLU-1
511,3.812,437.1632,393,RLUS1353,15,GLU-1
511,3.812,438.166,111,RLUS1353,15,GLU-1
511,3.812,450.3014,1739,RLUS1353,15,GLU-1
511,3.812,451.301,2744,RLUS1353,15,GLU-1
511,3.812,452.3034,828,RLUS1353,15,GLU-1
511,3.812,453.2994,217,RLUS1353,15,GLU-1
511,3.812,457.2678,118,RLUS1353,15,GLU-1
511,3.812,461.1103,101,RLUS1353,15,GLU-1
511,3.812,463.7384,103,RLUS1353,15,GLU-1
511,3.812,466.2944,540,RLUS1353,15,GLU-1
511,3.812,467.2938,690,RLUS1353,15,GLU-1
511,3.812,468.3083,914,RLUS1353,15,GLU-1
511,3.812,469.3128,884,RLUS1353,15,GLU-1
23,3.699,451.7828,160,RLUS1353,15,GLU-2
23,3.699,453.7783,326,RLUS1353,15,GLU-2
496,3.704,435.1678,568,RLUS1353,15,GLU-2
496,3.704,436.1672,276,RLUS1353,15,GLU-2
496,3.704,436.5506,106,RLUS1353,15,GLU-2
496,3.704,437.0814,109,RLUS1353,15,GLU-2
496,3.704,437.1662,193,RLUS1353,15,GLU-2
496,3.704,438.1712,109,RLUS1353,15,GLU-2
496,3.704,439.1851,105,RLUS1353,15,GLU-2
496,3.704,448.2845,197,RLUS1353,15,GLU-2
496,3.704,449.2894,101,RLUS1353,15,GLU-2
496,3.704,449.3822,194,RLUS1353,15,GLU-2
496,3.704,450.3086,144,RLUS1353,15,GLU-2
496,3.704,451.1142,125,RLUS1353,15,GLU-2
496,3.704,451.2936,118,RLUS1353,15,GLU-2
496,3.704,465.2781,165,RLUS1353,15,GLU-2
496,3.704,466.301,288,RLUS1353,15,GLU-2
496,3.704,467.2985,272,RLUS1353,15,GLU-2
496,3.704,468.2975,229,RLUS1353,15,GLU-2
497,3.711,430.9902,114,RLUS1353,15,GLU-2
497,3.711,435.1664,944,RLUS1353,15,GLU-2
497,3.711,436.1631,155,RLUS1353,15,GLU-2
497,3.711,437.1676,676,RLUS1353,15,GLU-2
497,3.711,449.2846,162,RLUS1353,15,GLU-2
497,3.711,449.3908,139,RLUS1353,15,GLU-2
497,3.711,450.2924,107,RLUS1353,15,GLU-2
497,3.711,459.3029,104,RLUS1353,15,GLU-2
497,3.711,465.2776,101,RLUS1353,15,GLU-2
497,3.711,466.2925,161,RLUS1353,15,GLU-2
497,3.711,467.2946,464,RLUS1353,15,GLU-2
498,3.719,431.2745,148,RLUS1353,15,GLU-2
498,3.719,432.2395,167,RLUS1353,15,GLU-2
498,3.719,435.1688,621,RLUS1353,15,GLU-2
498,3.719,436.1682,189,RLUS1353,15,GLU-2
498,3.719,437.171,299,RLUS1353,15,GLU-2
498,3.719,438.161,129,RLUS1353,15,GLU-2
498,3.719,443.2916,102,RLUS1353,15,GLU-2
498,3.719,448.2798,117,RLUS1353,15,GLU-2
498,3.719,450.3011,110,RLUS1353,15,GLU-2
498,3.719,451.302,204,RLUS1353,15,GLU-2
498,3.719,457.187,129,RLUS1353,15,GLU-2
498,3.719,464.277,116,RLUS1353,15,GLU-2
498,3.719,467.2981,251,RLUS1353,15,GLU-2
498,3.719,468.2885,102,RLUS1353,15,GLU-2
498,3.719,470.1382,139,RLUS1353,15,GLU-2
499,3.726,432.2379,239,RLUS1353,15,GLU-2
499,3.726,435.1676,651,RLUS1353,15,GLU-2
499,3.726,437.1678,280,RLUS1353,15,GLU-2
499,3.726,448.284,108,RLUS1353,15,GLU-2
499,3.726,450.294,244,RLUS1353,15,GLU-2
499,3.726,451.2978,435,RLUS1353,15,GLU-2
499,3.726,452.3023,107,RLUS1353,15,GLU-2
499,3.726,465.2771,100,RLUS1353,15,GLU-2
499,3.726,466.2992,146,RLUS1353,15,GLU-2
499,3.726,467.2994,242,RLUS1353,15,GLU-2
500,3.733,432.2388,525,RLUS1353,15,GLU-2
500,3.733,433.2484,113,RLUS1353,15,GLU-2
500,3.733,433.286,267,RLUS1353,15,GLU-2
500,3.733,435.1662,588,RLUS1353,15,GLU-2
500,3.733,436.1845,190,RLUS1353,15,GLU-2
500,3.733,436.9508,113,RLUS1353,15,GLU-2
500,3.733,437.1678,474,RLUS1353,15,GLU-2
500,3.733,449.2817,188,RLUS1353,15,GLU-2
500,3.733,450.2989,1441,RLUS1353,15,GLU-2
500,3.733,451.2981,1769,RLUS1353,15,GLU-2
500,3.733,452.3048,634,RLUS1353,15,GLU-2
500,3.733,460.232,222,RLUS1353,15,GLU-2
500,3.733,466.2959,104,RLUS1353,15,GLU-2
500,3.733,467.1254,131,RLUS1353,15,GLU-2
500,3.733,467.2916,173,RLUS1353,15,GLU-2
500,3.733,468.3112,596,RLUS1353,15,GLU-2
500,3.733,469.31,752,RLUS1353,15,GLU-2
501,3.74,432.2355,641,RLUS1353,15,GLU-2
501,3.74,432.2922,511,RLUS1353,15,GLU-2
501,3.74,433.2394,107,RLUS1353,15,GLU-2
501,3.74,433.2863,516,RLUS1353,15,GLU-2
501,3.74,434.277,215,RLUS1353,15,GLU-2
501,3.74,435.1621,581,RLUS1353,15,GLU-2
501,3.74,435.2422,122,RLUS1353,15,GLU-2
501,3.74,436.1675,282,RLUS1353,15,GLU-2
501,3.74,437.1639,353,RLUS1353,15,GLU-2
501,3.74,449.2836,133,RLUS1353,15,GLU-2
501,3.74,450.3013,4832,RLUS1353,15,GLU-2
501,3.74,451.2982,8085,RLUS1353,15,GLU-2
501,3.74,452.3027,2749,RLUS1353,15,GLU-2
501,3.74,453.3024,349,RLUS1353,15,GLU-2
501,3.74,456.2675,157,RLUS1353,15,GLU-2
501,3.74,457.2679,226,RLUS1353,15,GLU-2
501,3.74,460.236,188,RLUS1353,15,GLU-2
501,3.74,461.1123,102,RLUS1353,15,GLU-2
501,3.74,466.2892,320,RLUS1353,15,GLU-2
501,3.74,467.297,325,RLUS1353,15,GLU-2
501,3.74,468.3096,2091,RLUS1353,15,GLU-2
501,3.74,469.3102,3254,RLUS1353,15,GLU-2
502,3.747,432.2322,426,RLUS1353,15,GLU-2
502,3.747,432.2895,1210,RLUS1353,15,GLU-2
502,3.747,433.2871,2117,RLUS1353,15,GLU-2
502,3.747,434.29,549,RLUS1353,15,GLU-2
502,3.747,435.1668,774,RLUS1353,15,GLU-2
502,3.747,436.173,167,RLUS1353,15,GLU-2
502,3.747,437.1642,171,RLUS1353,15,GLU-2
502,3.747,448.22,108,RLUS1353,15,GLU-2
502,3.747,448.2814,188,RLUS1353,15,GLU-2
502,3.747,449.2932,156,RLUS1353,15,GLU-2
502,3.747,450.3006,14750,RLUS1353,15,GLU-2
502,3.747,451.2986,19063,RLUS1353,15,GLU-2
502,3.747,452.3012,5767,RLUS1353,15,GLU-2
502,3.747,453.303,973,RLUS1353,15,GLU-2
502,3.747,454.3476,112,RLUS1353,15,GLU-2
502,3.747,466.2864,233,RLUS1353,15,GLU-2
502,3.747,467.2922,599,RLUS1353,15,GLU-2
502,3.747,468.3103,5156,RLUS1353,15,GLU-2
502,3.747,469.0912,104,RLUS1353,15,GLU-2
502,3.747,469.3101,6380,RLUS1353,15,GLU-2
503,3.754,432.2366,178,RLUS1353,15,GLU-2
503,3.754,432.2889,2067,RLUS1353,15,GLU-2
503,3.754,433.2867,2525,RLUS1353,15,GLU-2
503,3.754,434.2878,528,RLUS1353,15,GLU-2
503,3.754,435.1689,921,RLUS1353,15,GLU-2
503,3.754,437.168,303,RLUS1353,15,GLU-2
503,3.754,438.1696,123,RLUS1353,15,GLU-2
503,3.754,448.3034,123,RLUS1353,15,GLU-2
503,3.754,449.2809,344,RLUS1353,15,GLU-2
503,3.754,450.3002,18144,RLUS1353,15,GLU-2
503,3.754,451.2993,25360,RLUS1353,15,GLU-2
503,3.754,452.3032,5997,RLUS1353,15,GLU-2
503,3.754,453.168,158,RLUS1353,15,GLU-2
503,3.754,453.3041,1547,RLUS1353,15,GLU-2
503,3.754,454.3039,178,RLUS1353,15,GLU-2
503,3.754,464.2814,156,RLUS1353,15,GLU-2
503,3.754,466.2954,493,RLUS1353,15,GLU-2
503,3.754,467.2889,350,RLUS1353,15,GLU-2
503,3.754,468.3105,6498,RLUS1353,15,GLU-2
503,3.754,469.3098,7693,RLUS1353,15,GLU-2
504,3.761,432.2388,139,RLUS1353,15,GLU-2
504,3.761,432.289,1946,RLUS1353,15,GLU-2
504,3.761,433.2885,2422,RLUS1353,15,GLU-2
504,3.761,434.2819,523,RLUS1353,15,GLU-2
504,3.761,435.1688,847,RLUS1353,15,GLU-2
504,3.761,436.1667,146,RLUS1353,15,GLU-2
504,3.761,437.1636,272,RLUS1353,15,GLU-2
504,3.761,448.2824,227,RLUS1353,15,GLU-2
504,3.761,448.9925,102,RLUS1353,15,GLU-2
504,3.761,449.285,202,RLUS1353,15,GLU-2
504,3.761,450.3007,17373,RLUS1353,15,GLU-2
504,3.761,451.2994,21494,RLUS1353,15,GLU-2
504,3.761,451.4071,139,RLUS1353,15,GLU-2
504,3.761,452.3019,5932,RLUS1353,15,GLU-2
504,3.761,453.3082,982,RLUS1353,15,GLU-2
504,3.761,454.3011,216,RLUS1353,15,GLU-2
504,3.761,458.9972,107,RLUS1353,15,GLU-2
504,3.761,464.2769,128,RLUS1353,15,GLU-2
504,3.761,465.284,135,RLUS1353,15,GLU-2
504,3.761,466.2938,420,RLUS1353,15,GLU-2
504,3.761,467.2918,780,RLUS1353,15,GLU-2
504,3.761,468.3096,5772,RLUS1353,15,GLU-2
504,3.761,469.3108,6482,RLUS1353,15,GLU-2
505,3.769,432.2876,866,RLUS1353,15,GLU-2
505,3.769,433.2886,1366,RLUS1353,15,GLU-2
505,3.769,434.2882,292,RLUS1353,15,GLU-2
505,3.769,435.1678,800,RLUS1353,15,GLU-2
505,3.769,436.1762,188,RLUS1353,15,GLU-2
505,3.769,437.1648,291,RLUS1353,15,GLU-2
505,3.769,450.3014,8621,RLUS1353,15,GLU-2
505,3.769,451.3005,11427,RLUS1353,15,GLU-2
505,3.769,452.3018,2866,RLUS1353,15,GLU-2
505,3.769,453.3031,549,RLUS1353,15,GLU-2
505,3.769,464.2966,172,RLUS1353,15,GLU-2
505,3.769,465.275,153,RLUS1353,15,GLU-2
505,3.769,466.2888,286,RLUS1353,15,GLU-2
505,3.769,467.2944,182,RLUS1353,15,GLU-2
505,3.769,468.3128,2949,RLUS1353,15,GLU-2
505,3.769,469.3092,3845,RLUS1353,15,GLU-2
506,3.776,430.6048,108,RLUS1353,15,GLU-2
506,3.776,432.2918,484,RLUS1353,15,GLU-2
506,3.776,433.2922,366,RLUS1353,15,GLU-2
506,3.776,434.2894,238,RLUS1353,15,GLU-2
506,3.776,435.1634,707,RLUS1353,15,GLU-2
506,3.776,437.1652,401,RLUS1353,15,GLU-2
506,3.776,444.1009,114,RLUS1353,15,GLU-2
506,3.776,450.2995,4032,RLUS1353,15,GLU-2
506,3.776,451.2991,5218,RLUS1353,15,GLU-2
506,3.776,452.3042,1893,RLUS1353,15,GLU-2
506,3.776,453.3002,197,RLUS1353,15,GLU-2
506,3.776,464.2708,127,RLUS1353,15,GLU-2
